timestamp,equity
1654678800000,59.3014
1654682400000,58.8774
1654686000000,58.8570
1654689600000,58.5251
1654693200000,59.5657
1654696800000,59.1956
1654700400000,59.1059
1654704000000,59.0203
1654707600000,58.9906
1654711200000,58.7542
1654714800000,58.5501
1654718400000,58.5540
1654722000000,58.6918
1654725600000,58.7908
1654729200000,58.6047
1654732800000,58.5631
1654736400000,58.3331
1654740000000,58.4479
1654743600000,58.5796
1654747200000,58.3979
1654750800000,58.4883
1654754400000,58.6208
1654758000000,58.8213
1654761600000,59.0211
1654765200000,58.9331
1654768800000,58.8575
1654772400000,58.7870
1654776000000,58.5501
1654779600000,58.7256
1654783200000,58.7166
1654786800000,58.9342
1654790400000,58.9255
1654794000000,58.9944
1654797600000,58.7977
1654801200000,58.5045
1654804800000,58.7033
1654808400000,58.6140
1654812000000,58.6178
1654815600000,58.7730
1654819200000,58.1420
1654822800000,58.3781
1654826400000,58.6348
1654830000000,58.8838
1654833600000,58.7579
1654837200000,59.0360
1654840800000,58.9445
1654844400000,58.7008
1654848000000,58.6213
1654851600000,58.5511
1654855200000,58.8748
1654858800000,59.0065
1654862400000,59.5933
1654866000000,59.3956
1654869600000,60.3407
1654873200000,59.5184
1654876800000,59.3020
1654880400000,59.2964
1654884000000,59.1078
1654887600000,59.3680
1654891200000,59.7606
1654894800000,59.7268
1654898400000,59.9619
1654902000000,59.9749
1654905600000,60.1662
1654909200000,60.1136
1654912800000,60.2541
1654916400000,60.4610
1654920000000,60.6844
1654923600000,60.3441
1654927200000,60.6210
1654930800000,60.7463
1654934400000,61.8739
1654938000000,61.4586
1654941600000,61.1431
1654945200000,60.4854
1654948800000,60.0628
1654952400000,60.4023
1654956000000,59.9969
1654959600000,59.7961
1654963200000,60.0178
1654966800000,59.8920
1654970400000,59.9597
1654974000000,59.8579
1654977600000,59.7448
1654981200000,59.9442
1654984800000,60.1348
1654988400000,59.6455
1654992000000,59.8877
1654995600000,59.1581
1654999200000,57.9000
1655002800000,57.9341
1655006400000,57.6540
1655010000000,57.7783
1655013600000,57.6348
1655017200000,58.1213
1655020800000,57.9264
1655024400000,57.7125
1655028000000,57.9005
1655031600000,57.8584
1655035200000,57.8501
1655038800000,57.8483
1655042400000,58.1653
1655046000000,58.3238
1655049600000,58.4539
1655053200000,58.9718
1655056800000,58.5167
1655060400000,58.1614
1655064000000,58.0748
1655067600000,58.0925
1655071200000,57.3287
1655074800000,56.7384
1655078400000,56.1729
1655082000000,55.2306
1655085600000,54.2573
1655089200000,54.8328
1655092800000,54.6513
1655096400000,54.7035
1655100000000,54.9724
1655103600000,54.5463
1655107200000,56.0554
1655110800000,55.2122
1655114400000,55.6447
1655118000000,55.9921
1655121600000,55.7416
1655125200000,55.2188
1655128800000,56.4513
1655132400000,55.4211
1655136000000,55.1412
1655139600000,55.1596
1655143200000,55.3680
1655146800000,55.4564
1655150400000,55.0853
1655154000000,55.4313
1655157600000,56.4226
1655161200000,55.9758
1655164800000,57.0024
1655168400000,58.9297
1655172000000,58.4598
1655175600000,56.9592
1655179200000,57.4332
1655182800000,55.4993
1655186400000,55.3052
1655190000000,55.1131
1655193600000,55.7121
1655197200000,56.4956
1655200800000,56.6244
1655204400000,56.9281
1655208000000,56.3026
1655211600000,55.7218
1655215200000,55.6301
1655218800000,54.8513
1655222400000,55.5045
1655226000000,55.8773
1655229600000,55.9847
1655233200000,56.0769
1655236800000,56.5402
1655240400000,57.0996
1655244000000,56.8846
1655247600000,56.0012
1655251200000,56.4317
1655254800000,55.6634
1655258400000,56.1168
1655262000000,56.9870
1655265600000,57.9662
1655269200000,58.3403
1655272800000,58.0020
1655276400000,59.1538
1655280000000,60.9375
1655283600000,60.8854
1655287200000,59.9618
1655290800000,58.4472
1655294400000,58.6553
1655298000000,57.8979
1655301600000,58.8312
1655305200000,58.4444
1655308800000,59.5863
1655312400000,58.6068
1655316000000,57.0178
1655319600000,57.0437
1655323200000,56.7910
1655326800000,55.5029
1655330400000,55.7608
1655334000000,55.2133
1655337600000,55.2758
1655341200000,55.8222
1655344800000,55.7350
1655348400000,55.9681
1655352000000,56.4543
1655355600000,56.7180
1655359200000,56.9066
1655362800000,57.1984
1655366400000,56.9771
1655370000000,58.2255
1655373600000,58.4015
1655377200000,58.6933
1655380800000,58.5311
1655384400000,59.0622
1655388000000,59.0231
1655391600000,58.6024
1655395200000,58.2712
1655398800000,58.7896
1655402400000,58.7907
1655406000000,59.1079
1655409600000,58.9870
1655413200000,58.9209
1655416800000,59.9098
1655420400000,59.8663
1655424000000,59.9274
1655427600000,58.7863
1655431200000,59.3364
1655434800000,59.7834
1655438400000,59.3697
1655442000000,58.9928
1655445600000,58.8684
1655449200000,59.0181
1655452800000,59.1167
1655456400000,59.1888
1655460000000,58.8645
1655463600000,59.2026
1655467200000,59.6725
1655470800000,59.1354
1655474400000,59.6678
1655478000000,59.4123
1655481600000,59.6461
1655485200000,59.5497
1655488800000,59.5384
1655492400000,59.5497
1655496000000,59.1370
1655499600000,59.5112
1655503200000,59.4327
1655506800000,59.3587
1655510400000,59.3176
1655514000000,59.6491
1655517600000,59.4690
1655521200000,59.5643
1655524800000,59.5263
1655528400000,59.5990
1655532000000,61.2059
1655535600000,61.6480
1655539200000,62.0039
1655542800000,61.8809
1655546400000,61.5668
1655550000000,61.6128
1655553600000,61.7565
1655557200000,61.7587
1655560800000,61.9456
1655564400000,62.0417
1655568000000,62.2421
1655571600000,62.7828
1655575200000,62.7828
1655578800000,62.5063
1655582400000,62.2737
1655586000000,63.7361
1655589600000,64.2652
1655593200000,62.9848
1655596800000,63.3375
1655600400000,62.5489
1655604000000,62.6396
1655607600000,62.1869
1655611200000,62.6208
1655614800000,61.7035
1655618400000,61.8744
1655622000000,62.2493
1655625600000,63.3667
1655629200000,63.6848
1655632800000,64.6644
1655636400000,64.4211
1655640000000,64.3633
1655643600000,64.3096
1655647200000,64.7288
1655650800000,64.4742
1655654400000,63.8767
1655658000000,63.8041
1655661600000,64.6200
1655665200000,63.0642
1655668800000,65.4670
1655672400000,64.2256
1655676000000,65.5679
1655679600000,65.1573
1655683200000,62.6033
1655686800000,61.0700
1655690400000,61.6395
1655694000000,61.8637
1655697600000,60.8508
1655701200000,62.2130
1655704800000,62.2234
1655708400000,61.7386
1655712000000,64.2048
1655715600000,64.6698
1655719200000,66.4244
1655722800000,66.4244
1655726400000,66.0910
1655730000000,66.8752
1655733600000,67.3010
1655737200000,67.5548
1655740800000,66.6326
1655744400000,66.0596
1655748000000,66.1600
1655751600000,66.0416
1655755200000,66.8550
1655758800000,67.1449
1655762400000,67.4610
1655766000000,66.9252
1655769600000,67.1368
1655773200000,67.4223
1655776800000,66.9475
1655780400000,67.2999
1655784000000,67.4605
1655787600000,68.1073
1655791200000,68.9062
1655794800000,68.3973
1655798400000,68.7282
1655802000000,68.4048
1655805600000,68.6636
1655809200000,67.8665
1655812800000,68.5427
1655816400000,69.4838
1655820000000,69.4611
1655823600000,69.0658
1655827200000,69.2012
1655830800000,69.0562
1655834400000,69.0018
1655838000000,68.6696
1655841600000,68.6749
1655845200000,68.8556
1655848800000,68.5431
1655852400000,68.2054
1655856000000,67.8637
1655859600000,67.4697
1655863200000,67.8998
1655866800000,67.7995
1655870400000,67.9498
1655874000000,67.9517
1655877600000,67.2821
1655881200000,67.1186
1655884800000,67.5216
1655888400000,67.7977
1655892000000,67.8336
1655895600000,68.0062
1655899200000,68.0530
1655902800000,68.5533
1655906400000,68.6815
1655910000000,67.7869
1655913600000,68.5735
1655917200000,68.3998
1655920800000,68.2701
1655924400000,68.2750
1655928000000,68.1687
1655931600000,68.4072
1655935200000,68.6147
1655938800000,68.4476
1655942400000,69.2817
1655946000000,68.7957
1655949600000,68.7423
1655953200000,68.6323
1655956800000,69.1402
1655960400000,69.1512
1655964000000,69.4494
1655967600000,69.5058
1655971200000,69.7029
1655974800000,69.7391
1655978400000,70.5811
1655982000000,69.9461
1655985600000,69.4277
1655989200000,69.4415
1655992800000,70.2421
1655996400000,69.2989
1656000000000,69.1113
1656003600000,69.2915
1656007200000,69.2495
1656010800000,70.6061
1656014400000,69.8067
1656018000000,69.6660
1656021600000,70.0322
1656025200000,70.2391
1656028800000,70.0130
1656032400000,70.1407
1656036000000,70.8261
1656039600000,70.5533
1656043200000,70.3162
1656046800000,70.1874
1656050400000,70.2689
1656054000000,70.1003
1656057600000,70.5885
1656061200000,70.1670
1656064800000,70.4286
1656068400000,69.9726
1656072000000,69.9338
1656075600000,70.1674
1656079200000,69.5316
1656082800000,68.8284
1656086400000,69.0548
1656090000000,68.8170
1656093600000,68.9951
1656097200000,69.2487
1656100800000,69.3327
1656104400000,69.9001
1656108000000,69.7262
1656111600000,69.6257
1656115200000,69.8974
1656118800000,70.0921
1656122400000,69.3364
1656126000000,69.4725
1656129600000,69.5115
1656133200000,69.5955
1656136800000,69.8480
1656140400000,70.0972
1656144000000,69.5100
1656147600000,69.7306
1656151200000,69.7468
1656154800000,69.6012
1656158400000,69.2679
1656162000000,69.2552
1656165600000,69.3075
1656169200000,68.6336
1656172800000,68.8493
1656176400000,69.1660
1656180000000,69.3579
1656183600000,69.4069
1656187200000,69.4219
1656190800000,69.1618
1656194400000,69.0309
1656198000000,69.3692
1656201600000,69.2611
1656205200000,68.8947
1656208800000,69.0298
1656212400000,69.2287
1656216000000,69.3246
1656219600000,69.2016
1656223200000,69.1599
1656226800000,69.1774
1656230400000,69.3110
1656234000000,69.1065
1656237600000,69.1412
1656241200000,69.5299
1656244800000,69.6712
1656248400000,69.9947
1656252000000,70.0699
1656255600000,69.8113
1656259200000,69.6280
1656262800000,69.2399
1656266400000,69.1065
1656270000000,69.1137
1656273600000,69.0455
1656277200000,69.0724
1656280800000,68.8742
1656284400000,68.9286
1656288000000,68.5935
1656291600000,68.5940
1656295200000,68.7067
1656298800000,69.1820
1656302400000,69.4456
1656306000000,69.3103
1656309600000,69.5018
1656313200000,69.6286
1656316800000,69.9476
1656320400000,69.7086
1656324000000,69.6303
1656327600000,69.5302
1656331200000,69.5110
1656334800000,68.3646
1656338400000,68.4018
1656342000000,68.7746
1656345600000,68.6165
1656349200000,68.6320
1656352800000,68.6158
1656356400000,68.4421
1656360000000,68.4716
1656363600000,68.3131
1656367200000,68.3306
1656370800000,68.4457
1656374400000,68.7734
1656378000000,68.5218
1656381600000,68.5414
1656385200000,69.0073
1656388800000,68.7869
1656392400000,68.8522
1656396000000,68.9297
1656399600000,68.9806
1656403200000,69.2201
1656406800000,68.8933
1656410400000,68.8071
1656414000000,68.8942
1656417600000,68.6714
1656421200000,69.0265
1656424800000,68.9434
1656428400000,68.7456
1656432000000,69.0062
1656435600000,69.0299
1656439200000,68.7404
1656442800000,68.6312
1656446400000,68.3840
1656450000000,68.4429
1656453600000,67.8369
1656457200000,67.9086
1656460800000,68.2613
1656464400000,68.2537
1656468000000,68.3409
1656471600000,67.3708
1656475200000,66.9467
1656478800000,66.6848
1656482400000,66.3516
1656486000000,66.6571
1656489600000,66.4054
1656493200000,66.5641
1656496800000,66.7009
1656500400000,67.1512
1656504000000,66.7821
1656507600000,66.9758
1656511200000,67.0767
1656514800000,66.9301
1656518400000,67.0006
1656522000000,67.2708
1656525600000,67.3051
1656529200000,67.5583
1656532800000,67.9301
1656536400000,68.0014
1656540000000,67.9547
1656543600000,67.8114
1656547200000,67.6142
1656550800000,67.6942
1656554400000,67.8850
1656558000000,67.8605
1656561600000,67.7507
1656565200000,67.5104
1656568800000,66.3874
1656572400000,66.2036
1656576000000,65.5960
1656579600000,66.2546
1656583200000,66.3284
1656586800000,66.4592
1656590400000,66.5974
1656594000000,66.1571
1656597600000,66.7275
1656601200000,66.8135
1656604800000,67.0657
1656608400000,66.9996
1656612000000,66.9230
1656615600000,66.8144
1656619200000,66.5007
1656622800000,66.2794
1656626400000,66.7928
1656630000000,68.6056
1656633600000,69.1026
1656637200000,69.9423
1656640800000,69.9323
1656644400000,69.1436
1656648000000,68.1939
1656651600000,67.9685
1656655200000,67.9946
1656658800000,68.7130
1656662400000,68.3803
1656666000000,68.1166
1656669600000,67.5462
1656673200000,67.5258
1656676800000,67.4217
1656680400000,67.4817
1656684000000,67.1315
1656687600000,66.6620
1656691200000,66.7346
1656694800000,67.1991
1656698400000,66.9892
1656702000000,67.0407
1656705600000,67.2238
1656709200000,67.0879
1656712800000,66.8599
1656716400000,66.9550
1656720000000,66.7139
1656723600000,66.4892
1656727200000,67.1039
1656730800000,67.0450
1656734400000,67.1449
1656738000000,67.2520
1656741600000,67.1280
1656745200000,67.0171
1656748800000,67.1452
1656752400000,67.4052
1656756000000,67.7579
1656759600000,67.4117
1656763200000,67.1290
1656766800000,67.1423
1656770400000,67.0837
1656774000000,66.9295
1656777600000,66.9762
1656781200000,66.9615
1656784800000,66.9392
1656788400000,66.9592
1656792000000,67.0050
1656795600000,67.0938
1656799200000,67.0578
1656802800000,66.8928
1656806400000,66.9531
1656810000000,66.8538
1656813600000,67.1901
1656817200000,67.2443
1656820800000,66.5693
1656824400000,66.5864
1656828000000,66.8922
1656831600000,66.7854
1656835200000,66.5360
1656838800000,66.5177
1656842400000,66.5825
1656846000000,66.7442
1656849600000,66.6145
1656853200000,66.5227
1656856800000,66.4868
1656860400000,66.3171
1656864000000,66.5840
1656867600000,66.6865
1656871200000,66.8553
1656874800000,67.1294
1656878400000,66.8264
1656882000000,66.7688
1656885600000,66.6921
1656889200000,66.9302
1656892800000,66.8261
1656896400000,66.6081
1656900000000,66.6047
1656903600000,66.5996
1656907200000,66.7519
1656910800000,66.8659
1656914400000,66.9082
1656918000000,66.9408
1656921600000,67.0576
1656925200000,67.3452
1656928800000,67.7131
1656932400000,67.9917
1656936000000,67.4564
1656939600000,67.5628
1656943200000,67.8688
1656946800000,67.9462
1656950400000,67.8936
1656954000000,67.8814
1656957600000,67.9840
1656961200000,67.8442
1656964800000,67.8051
1656968400000,67.9289
1656972000000,68.4095
1656975600000,68.5239
1656979200000,69.1004
1656982800000,68.8085
1656986400000,68.6693
1656990000000,69.0725
1656993600000,68.9378
1656997200000,69.0070
1657000800000,69.0160
1657004400000,68.6964
1657008000000,67.9379
1657011600000,67.7392
1657015200000,67.6632
1657018800000,67.5376
1657022400000,67.2647
1657026000000,67.3515
1657029600000,67.6988
1657033200000,67.6983
1657036800000,67.4735
1657040400000,67.7592
1657044000000,68.4365
1657047600000,68.7952
1657051200000,68.7123
1657054800000,68.6211
1657058400000,69.0104
1657062000000,68.6904
1657065600000,68.9370
1657069200000,68.4954
1657072800000,68.2098
1657076400000,68.4564
1657080000000,69.0996
1657083600000,68.9474
1657087200000,69.0420
1657090800000,69.1850
1657094400000,69.3117
1657098000000,69.4637
1657101600000,69.7382
1657105200000,69.7186
1657108800000,69.9166
1657112400000,69.9743
1657116000000,69.8736
1657119600000,69.8365
1657123200000,70.0428
1657126800000,69.9005
1657130400000,69.5980
1657134000000,69.6757
1657137600000,69.6154
1657141200000,69.4116
1657144800000,68.6277
1657148400000,68.9421
1657152000000,68.9510
1657155600000,68.7930
1657159200000,68.9922
1657162800000,68.8260
1657166400000,68.7335
1657170000000,68.7879
1657173600000,68.6453
1657177200000,68.7694
1657180800000,68.8015
1657184400000,68.7600
1657188000000,68.4599
1657191600000,68.6201
1657195200000,67.9088
1657198800000,68.1049
1657202400000,68.7309
1657206000000,68.6463
1657209600000,69.0488
1657213200000,68.5284
1657216800000,69.6263
1657220400000,70.4010
1657224000000,70.0471
1657227600000,70.1979
1657231200000,70.1962
1657234800000,69.9484
1657238400000,70.1448
1657242000000,70.6659
1657245600000,70.5865
1657249200000,71.0307
1657252800000,71.0529
1657256400000,70.6870
1657260000000,70.5728
1657263600000,70.6939
1657267200000,70.1653
1657270800000,70.4388
1657274400000,70.4982
1657278000000,70.5928
1657281600000,70.2529
1657285200000,70.4412
1657288800000,71.2771
1657292400000,71.4661
1657296000000,70.9398
1657299600000,71.1078
1657303200000,71.0856
1657306800000,70.8996
1657310400000,70.9727
1657314000000,70.9492
1657317600000,71.1342
1657321200000,71.1550
1657324800000,71.2837
1657328400000,71.1378
1657332000000,71.4197
1657335600000,71.4062
1657339200000,71.2248
1657342800000,71.3072
1657346400000,71.4823
1657350000000,71.6142
1657353600000,71.7646
1657357200000,71.6328
1657360800000,71.8490
1657364400000,71.2166
1657368000000,71.3034
1657371600000,71.4262
1657375200000,71.4936
1657378800000,71.3274
1657382400000,71.5008
1657386000000,71.9869
1657389600000,71.6926
1657393200000,71.5063
1657396800000,71.6453
1657400400000,71.7102
1657404000000,71.6127
1657407600000,71.5642
1657411200000,70.8777
1657414800000,71.0329
1657418400000,70.5087
1657422000000,70.4793
1657425600000,70.4629
1657429200000,70.6786
1657432800000,70.6779
1657436400000,70.7881
1657440000000,70.7763
1657443600000,70.8544
1657447200000,70.8276
1657450800000,70.8038
1657454400000,70.8722
1657458000000,70.3617
1657461600000,69.9241
1657465200000,70.0252
1657468800000,69.8843
1657472400000,69.8653
1657476000000,69.8536
1657479600000,69.9112
1657483200000,70.0193
1657486800000,70.1152
1657490400000,69.9132
1657494000000,70.0787
1657497600000,69.8930
1657501200000,69.5596
1657504800000,69.3711
1657508400000,69.2799
1657512000000,69.4562
1657515600000,69.3386
1657519200000,68.8871
1657522800000,69.1073
1657526400000,69.4853
1657530000000,69.6030
1657533600000,69.8326
1657537200000,69.5861
1657540800000,69.7398
1657544400000,69.3129
1657548000000,69.4051
1657551600000,69.4801
1657555200000,69.4131
1657558800000,69.7614
1657562400000,69.6678
1657566000000,69.7600
1657569600000,69.4761
1657573200000,69.3511
1657576800000,69.1031
1657580400000,69.0348
1657584000000,68.9072
1657587600000,68.9139
1657591200000,69.2959
1657594800000,69.2308
1657598400000,69.4467
1657602000000,69.4343
1657605600000,69.2634
1657609200000,69.1028
1657612800000,69.2993
1657616400000,69.0409
1657620000000,69.0537
1657623600000,69.4942
1657627200000,69.6915
1657630800000,69.6692
1657634400000,69.9703
1657638000000,69.8626
1657641600000,69.8960
1657645200000,69.9505
1657648800000,69.8138
1657652400000,69.2869
1657656000000,69.2530
1657659600000,69.1368
1657663200000,69.1300
1657666800000,68.8701
1657670400000,69.2756
1657674000000,69.1473
1657677600000,69.2268
1657681200000,69.1442
1657684800000,69.2392
1657688400000,69.1816
1657692000000,69.2674
1657695600000,69.5796
1657699200000,69.9065
1657702800000,69.8535
1657706400000,69.7004
1657710000000,69.5416
1657713600000,68.4781
1657717200000,68.4582
1657720800000,69.0775
1657724400000,68.7287
1657728000000,68.8674
1657731600000,68.9156
1657735200000,68.9882
1657738800000,68.9517
1657742400000,69.0529
1657746000000,69.3491
1657749600000,69.3553
1657753200000,69.9171
1657756800000,70.5912
1657760400000,70.6542
1657764000000,70.4085
1657767600000,70.3546
1657771200000,69.9927
1657774800000,70.1196
1657778400000,69.9659
1657782000000,70.0571
1657785600000,69.6081
1657789200000,69.7289
1657792800000,69.7867
1657796400000,69.7223
1657800000000,69.7941
1657803600000,69.6437
1657807200000,69.6663
1657810800000,70.4285
1657814400000,69.8568
1657818000000,69.6892
1657821600000,69.4632
1657825200000,69.0257
1657828800000,69.4879
1657832400000,69.2118
1657836000000,68.9952
1657839600000,69.2382
1657843200000,68.7393
1657846800000,68.6845
1657850400000,68.3628
1657854000000,68.9077
1657857600000,68.8249
1657861200000,68.7812
1657864800000,68.9596
1657868400000,69.1045
1657872000000,69.3075
1657875600000,68.9664
1657879200000,68.7264
1657882800000,68.6355
1657886400000,68.9015
1657890000000,68.6447
1657893600000,68.5661
1657897200000,68.4315
1657900800000,68.6127
1657904400000,68.3574
1657908000000,68.4904
1657911600000,68.2990
1657915200000,67.5602
1657918800000,67.8053
1657922400000,68.0135
1657926000000,68.2771
1657929600000,68.3039
1657933200000,68.2954
1657936800000,68.1768
1657940400000,68.2249
1657944000000,68.1825
1657947600000,68.1852
1657951200000,68.2766
1657954800000,68.1637
1657958400000,68.4063
1657962000000,68.5438
1657965600000,68.5777
1657969200000,68.5049
1657972800000,68.3250
1657976400000,68.0595
1657980000000,67.6149
1657983600000,67.1029
1657987200000,66.4021
1657990800000,67.2915
1657994400000,67.2155
1657998000000,66.9268
1658001600000,66.7010
1658005200000,66.7610
1658008800000,66.8070
1658012400000,66.4605
1658016000000,66.1358
1658019600000,66.6206
1658023200000,66.5955
1658026800000,67.7065
1658030400000,67.3208
1658034000000,67.5681
1658037600000,67.7031
