dt,equity_usd
2022-01-02 00:00:00+00:00,131.72273940748752
2022-01-03 00:00:00+00:00,131.72273940748752
2022-01-04 00:00:00+00:00,131.72273940748752
2022-01-05 00:00:00+00:00,131.72273940748752
2022-01-06 00:00:00+00:00,131.72273940748752
2022-01-07 00:00:00+00:00,131.72273940748752
2022-01-08 00:00:00+00:00,131.72273940748752
2022-01-09 00:00:00+00:00,131.72273940748752
2022-01-10 00:00:00+00:00,131.72273940748752
2022-01-11 00:00:00+00:00,131.72273940748752
2022-01-12 00:00:00+00:00,131.72273940748752
2022-01-13 00:00:00+00:00,131.72273940748752
2022-01-14 00:00:00+00:00,131.72273940748752
2022-01-15 00:00:00+00:00,131.72273940748752
2022-01-16 00:00:00+00:00,131.72273940748752
2022-01-17 00:00:00+00:00,131.72273940748752
2022-01-18 00:00:00+00:00,131.72273940748752
2022-01-19 00:00:00+00:00,131.72273940748752
2022-01-20 00:00:00+00:00,131.72273940748752
2022-01-21 00:00:00+00:00,131.72273940748752
2022-01-22 00:00:00+00:00,131.72273940748752
2022-01-23 00:00:00+00:00,131.72273940748752
2022-01-24 00:00:00+00:00,131.72273940748752
2022-01-25 00:00:00+00:00,131.72273940748752
2022-01-26 00:00:00+00:00,131.72273940748752
2022-01-27 00:00:00+00:00,131.72273940748752
2022-01-28 00:00:00+00:00,131.72273940748752
2022-01-29 00:00:00+00:00,131.72273940748752
2022-01-30 00:00:00+00:00,131.72273940748752
2022-01-31 00:00:00+00:00,131.72273940748752
2022-02-01 00:00:00+00:00,131.72273940748752
2022-02-02 00:00:00+00:00,131.72273940748752
2022-02-03 00:00:00+00:00,131.72273940748752
2022-02-04 00:00:00+00:00,131.72273940748752
2022-02-05 00:00:00+00:00,131.72273940748752
2022-02-06 00:00:00+00:00,131.72273940748752
2022-02-07 00:00:00+00:00,131.72273940748752
2022-02-08 00:00:00+00:00,131.72273940748752
2022-02-09 00:00:00+00:00,131.72273940748752
2022-02-10 00:00:00+00:00,131.72273940748752
2022-02-11 00:00:00+00:00,131.72273940748752
2022-02-12 00:00:00+00:00,131.72273940748752
2022-02-13 00:00:00+00:00,131.72273940748752
2022-02-14 00:00:00+00:00,131.72273940748752
2022-02-15 00:00:00+00:00,131.72273940748752
2022-02-16 00:00:00+00:00,131.72273940748752
2022-02-17 00:00:00+00:00,131.72273940748752
2022-02-18 00:00:00+00:00,131.72273940748752
2022-02-19 00:00:00+00:00,131.72273940748752
2022-02-20 00:00:00+00:00,131.72273940748752
2022-02-21 00:00:00+00:00,131.72273940748752
2022-02-22 00:00:00+00:00,131.72273940748752
2022-02-23 00:00:00+00:00,131.72273940748752
2022-02-24 00:00:00+00:00,131.72273940748752
2022-02-25 00:00:00+00:00,131.72273940748752
2022-02-26 00:00:00+00:00,131.72273940748752
2022-02-27 00:00:00+00:00,131.72273940748752
2022-02-28 00:00:00+00:00,131.72273940748752
2022-03-01 00:00:00+00:00,131.72273940748752
2022-03-02 00:00:00+00:00,131.72273940748752
2022-03-03 00:00:00+00:00,131.72273940748752
2022-03-04 00:00:00+00:00,131.72273940748752
2022-03-05 00:00:00+00:00,131.72273940748752
2022-03-06 00:00:00+00:00,131.72273940748752
2022-03-07 00:00:00+00:00,131.72273940748752
2022-03-08 00:00:00+00:00,131.72273940748752
2022-03-09 00:00:00+00:00,131.72273940748752
2022-03-10 00:00:00+00:00,131.72273940748752
2022-03-11 00:00:00+00:00,131.72273940748752
2022-03-12 00:00:00+00:00,131.72273940748752
2022-03-13 00:00:00+00:00,131.72273940748752
2022-03-14 00:00:00+00:00,131.72273940748752
2022-03-15 00:00:00+00:00,131.72273940748752
2022-03-16 00:00:00+00:00,131.72273940748752
2022-03-17 00:00:00+00:00,131.72273940748752
2022-03-18 00:00:00+00:00,131.72273940748752
2022-03-19 00:00:00+00:00,131.72273940748752
2022-03-20 00:00:00+00:00,131.72273940748752
2022-03-21 00:00:00+00:00,131.72273940748752
2022-03-22 00:00:00+00:00,131.72273940748752
2022-03-23 00:00:00+00:00,131.72273940748752
2022-03-24 00:00:00+00:00,131.72273940748752
2022-03-25 00:00:00+00:00,131.72273940748752
2022-03-26 00:00:00+00:00,131.72273940748752
2022-03-27 00:00:00+00:00,131.72273940748752
2022-03-28 00:00:00+00:00,131.72273940748752
2022-03-29 00:00:00+00:00,133.1799009429234
2022-03-30 00:00:00+00:00,134.2045326426944
2022-03-31 00:00:00+00:00,133.0201646543852
2022-04-01 00:00:00+00:00,134.78207575894814
2022-04-02 00:00:00+00:00,134.2638863281545
2022-04-03 00:00:00+00:00,136.09436888244198
2022-04-04 00:00:00+00:00,135.62206038593467
2022-04-05 00:00:00+00:00,133.4773525098968
2022-04-06 00:00:00+00:00,128.04438024771235
2022-04-07 00:00:00+00:00,130.49296667007286
2022-04-08 00:00:00+00:00,128.73938299472715
2022-04-09 00:00:00+00:00,129.62755623478404
2022-04-10 00:00:00+00:00,127.67914797159665
2022-04-11 00:00:00+00:00,124.57738334108315
2022-04-12 00:00:00+00:00,125.22324032296635
2022-04-13 00:00:00+00:00,125.69456476792176
2022-04-14 00:00:00+00:00,125.11319544072889
2022-04-15 00:00:00+00:00,125.00184984331904
2022-04-16 00:00:00+00:00,125.02312359220761
2022-04-17 00:00:00+00:00,124.63607704283055
2022-04-18 00:00:00+00:00,124.87353696244735
2022-04-19 00:00:00+00:00,125.51698446434811
2022-04-20 00:00:00+00:00,125.11919822914749
2022-04-21 00:00:00+00:00,124.59806742489239
2022-04-22 00:00:00+00:00,124.56311979699363
2022-04-23 00:00:00+00:00,124.43874735653038
2022-04-24 00:00:00+00:00,124.2773715453508
2022-04-25 00:00:00+00:00,123.89962880262152
2022-04-26 00:00:00+00:00,123.07835954700057
2022-04-27 00:00:00+00:00,123.18166062358368
2022-04-28 00:00:00+00:00,123.17259564451865
2022-04-29 00:00:00+00:00,123.17259564451865
2022-04-30 00:00:00+00:00,123.17259564451865
2022-05-01 00:00:00+00:00,123.17259564451865
2022-05-02 00:00:00+00:00,123.17259564451865
2022-05-03 00:00:00+00:00,123.17259564451865
2022-05-04 00:00:00+00:00,123.17259564451865
2022-05-05 00:00:00+00:00,123.17259564451865
2022-05-06 00:00:00+00:00,123.17259564451865
2022-05-07 00:00:00+00:00,123.17259564451865
2022-05-08 00:00:00+00:00,123.17259564451865
2022-05-09 00:00:00+00:00,123.17259564451865
2022-05-10 00:00:00+00:00,123.17259564451865
2022-05-11 00:00:00+00:00,123.17259564451865
2022-05-12 00:00:00+00:00,123.17259564451865
2022-05-13 00:00:00+00:00,123.17259564451865
2022-05-14 00:00:00+00:00,123.17259564451865
2022-05-15 00:00:00+00:00,123.17259564451865
2022-05-16 00:00:00+00:00,123.17259564451865
2022-05-17 00:00:00+00:00,123.17259564451865
2022-05-18 00:00:00+00:00,123.17259564451865
2022-05-19 00:00:00+00:00,123.17259564451865
2022-05-20 00:00:00+00:00,123.17259564451865
2022-05-21 00:00:00+00:00,123.17259564451865
2022-05-22 00:00:00+00:00,123.17259564451865
2022-05-23 00:00:00+00:00,123.17259564451865
2022-05-24 00:00:00+00:00,123.17259564451865
2022-05-25 00:00:00+00:00,123.17259564451865
2022-05-26 00:00:00+00:00,123.17259564451865
2022-05-27 00:00:00+00:00,123.17259564451865
2022-05-28 00:00:00+00:00,123.17259564451865
2022-05-29 00:00:00+00:00,123.17259564451865
2022-05-30 00:00:00+00:00,123.17259564451865
2022-05-31 00:00:00+00:00,123.17259564451865
2022-06-01 00:00:00+00:00,123.17259564451865
2022-06-02 00:00:00+00:00,123.17259564451865
2022-06-03 00:00:00+00:00,123.17259564451865
2022-06-04 00:00:00+00:00,123.17259564451865
2022-06-05 00:00:00+00:00,123.17259564451865
2022-06-06 00:00:00+00:00,123.17259564451865
2022-06-07 00:00:00+00:00,123.17259564451865
2022-06-08 00:00:00+00:00,123.17259564451865
2022-06-09 00:00:00+00:00,123.17259564451865
2022-06-10 00:00:00+00:00,123.17259564451865
2022-06-11 00:00:00+00:00,123.17259564451865
2022-06-12 00:00:00+00:00,123.17259564451865
2022-06-13 00:00:00+00:00,123.17259564451865
2022-06-14 00:00:00+00:00,123.17259564451865
2022-06-15 00:00:00+00:00,123.17259564451865
2022-06-16 00:00:00+00:00,123.17259564451865
2022-06-17 00:00:00+00:00,123.17259564451865
2022-06-18 00:00:00+00:00,123.17259564451865
2022-06-19 00:00:00+00:00,123.17259564451865
2022-06-20 00:00:00+00:00,123.17259564451865
2022-06-21 00:00:00+00:00,123.17259564451865
2022-06-22 00:00:00+00:00,123.17259564451865
2022-06-23 00:00:00+00:00,123.17259564451865
2022-06-24 00:00:00+00:00,123.17259564451865
2022-06-25 00:00:00+00:00,123.17259564451865
2022-06-26 00:00:00+00:00,123.17259564451865
2022-06-27 00:00:00+00:00,123.17259564451865
2022-06-28 00:00:00+00:00,123.17259564451865
2022-06-29 00:00:00+00:00,123.17259564451865
2022-06-30 00:00:00+00:00,123.17259564451865
2022-07-01 00:00:00+00:00,123.17259564451865
2022-07-02 00:00:00+00:00,123.17259564451865
2022-07-03 00:00:00+00:00,123.17259564451865
2022-07-04 00:00:00+00:00,123.17259564451865
2022-07-05 00:00:00+00:00,123.17259564451865
2022-07-06 00:00:00+00:00,123.17259564451865
2022-07-07 00:00:00+00:00,123.17259564451865
2022-07-08 00:00:00+00:00,123.17259564451865
2022-07-09 00:00:00+00:00,123.17259564451865
2022-07-10 00:00:00+00:00,123.17259564451865
2022-07-11 00:00:00+00:00,123.17259564451865
2022-07-12 00:00:00+00:00,123.17259564451865
2022-07-13 00:00:00+00:00,123.17259564451865
2022-07-14 00:00:00+00:00,123.17259564451865
2022-07-15 00:00:00+00:00,123.17259564451865
2022-07-16 00:00:00+00:00,123.17259564451865
2022-07-17 00:00:00+00:00,123.17259564451865
2022-07-18 00:00:00+00:00,123.17259564451865
2022-07-19 00:00:00+00:00,123.17259564451865
2022-07-20 00:00:00+00:00,123.17259564451865
2022-07-21 00:00:00+00:00,123.17259564451865
2022-07-22 00:00:00+00:00,123.17259564451865
2022-07-23 00:00:00+00:00,123.17259564451865
2022-07-24 00:00:00+00:00,123.17259564451865
2022-07-25 00:00:00+00:00,123.17259564451865
2022-07-26 00:00:00+00:00,123.17259564451865
2022-07-27 00:00:00+00:00,123.17259564451865
2022-07-28 00:00:00+00:00,123.17259564451865
2022-07-29 00:00:00+00:00,123.17259564451865
2022-07-30 00:00:00+00:00,123.17259564451865
2022-07-31 00:00:00+00:00,123.17259564451865
2022-08-01 00:00:00+00:00,123.17259564451865
2022-08-02 00:00:00+00:00,123.17259564451865
2022-08-03 00:00:00+00:00,123.17259564451865
2022-08-04 00:00:00+00:00,123.17259564451865
2022-08-05 00:00:00+00:00,123.17259564451865
2022-08-06 00:00:00+00:00,123.17259564451865
2022-08-07 00:00:00+00:00,123.17259564451865
2022-08-08 00:00:00+00:00,123.17259564451865
2022-08-09 00:00:00+00:00,123.17259564451865
2022-08-10 00:00:00+00:00,123.17259564451865
2022-08-11 00:00:00+00:00,123.17259564451865
2022-08-12 00:00:00+00:00,123.17259564451865
2022-08-13 00:00:00+00:00,123.17259564451865
2022-08-14 00:00:00+00:00,123.17259564451865
2022-08-15 00:00:00+00:00,123.17259564451865
2022-08-16 00:00:00+00:00,123.17259564451865
2022-08-17 00:00:00+00:00,123.17259564451865
2022-08-18 00:00:00+00:00,123.17259564451865
2022-08-19 00:00:00+00:00,123.17259564451865
2022-08-20 00:00:00+00:00,123.17259564451865
2022-08-21 00:00:00+00:00,123.17259564451865
2022-08-22 00:00:00+00:00,123.17259564451865
2022-08-23 00:00:00+00:00,123.17259564451865
2022-08-24 00:00:00+00:00,123.17259564451865
2022-08-25 00:00:00+00:00,123.17259564451865
2022-08-26 00:00:00+00:00,123.17259564451865
2022-08-27 00:00:00+00:00,123.17259564451865
2022-08-28 00:00:00+00:00,123.17259564451865
2022-08-29 00:00:00+00:00,123.17259564451865
2022-08-30 00:00:00+00:00,123.17259564451865
2022-08-31 00:00:00+00:00,123.17259564451865
2022-09-01 00:00:00+00:00,123.17259564451865
2022-09-02 00:00:00+00:00,123.17259564451865
2022-09-03 00:00:00+00:00,123.17259564451865
2022-09-04 00:00:00+00:00,123.17259564451865
2022-09-05 00:00:00+00:00,123.17259564451865
2022-09-06 00:00:00+00:00,123.17259564451865
2022-09-07 00:00:00+00:00,123.17259564451865
2022-09-08 00:00:00+00:00,123.17259564451865
2022-09-09 00:00:00+00:00,123.17259564451865
2022-09-10 00:00:00+00:00,123.17259564451865
2022-09-11 00:00:00+00:00,123.17259564451865
2022-09-12 00:00:00+00:00,123.17259564451865
2022-09-13 00:00:00+00:00,123.17259564451865
2022-09-14 00:00:00+00:00,123.17259564451865
2022-09-15 00:00:00+00:00,123.17259564451865
2022-09-16 00:00:00+00:00,123.17259564451865
2022-09-17 00:00:00+00:00,123.17259564451865
2022-09-18 00:00:00+00:00,123.17259564451865
2022-09-19 00:00:00+00:00,123.17259564451865
2022-09-20 00:00:00+00:00,123.17259564451865
2022-09-21 00:00:00+00:00,123.17259564451865
2022-09-22 00:00:00+00:00,123.17259564451865
2022-09-23 00:00:00+00:00,123.17259564451865
2022-09-24 00:00:00+00:00,123.17259564451865
2022-09-25 00:00:00+00:00,123.17259564451865
2022-09-26 00:00:00+00:00,123.17259564451865
2022-09-27 00:00:00+00:00,123.17259564451865
2022-09-28 00:00:00+00:00,123.17259564451865
2022-09-29 00:00:00+00:00,123.17259564451865
2022-09-30 00:00:00+00:00,123.17259564451865
2022-10-01 00:00:00+00:00,123.17259564451865
2022-10-02 00:00:00+00:00,123.17259564451865
2022-10-03 00:00:00+00:00,123.17259564451865
2022-10-04 00:00:00+00:00,123.17259564451865
2022-10-05 00:00:00+00:00,123.17259564451865
2022-10-06 00:00:00+00:00,123.17259564451865
2022-10-07 00:00:00+00:00,123.17259564451865
2022-10-08 00:00:00+00:00,123.17259564451865
2022-10-09 00:00:00+00:00,123.17259564451865
2022-10-10 00:00:00+00:00,123.17259564451865
2022-10-11 00:00:00+00:00,123.17259564451865
2022-10-12 00:00:00+00:00,123.17259564451865
2022-10-13 00:00:00+00:00,123.17259564451865
2022-10-14 00:00:00+00:00,123.17259564451865
2022-10-15 00:00:00+00:00,123.17259564451865
2022-10-16 00:00:00+00:00,123.17259564451865
2022-10-17 00:00:00+00:00,123.17259564451865
2022-10-18 00:00:00+00:00,123.17259564451865
2022-10-19 00:00:00+00:00,123.17259564451865
2022-10-20 00:00:00+00:00,123.17259564451865
2022-10-21 00:00:00+00:00,123.17259564451865
2022-10-22 00:00:00+00:00,123.17259564451865
2022-10-23 00:00:00+00:00,123.17259564451865
2022-10-24 00:00:00+00:00,123.17259564451865
2022-10-25 00:00:00+00:00,123.17259564451865
2022-10-26 00:00:00+00:00,123.17259564451865
2022-10-27 00:00:00+00:00,123.17259564451865
2022-10-28 00:00:00+00:00,123.17259564451865
2022-10-29 00:00:00+00:00,123.17259564451865
2022-10-30 00:00:00+00:00,123.17259564451865
2022-10-31 00:00:00+00:00,123.17259564451865
2022-11-01 00:00:00+00:00,123.17259564451865
2022-11-02 00:00:00+00:00,123.17259564451865
2022-11-03 00:00:00+00:00,123.17259564451865
2022-11-04 00:00:00+00:00,123.17259564451865
2022-11-05 00:00:00+00:00,122.78958864462115
2022-11-06 00:00:00+00:00,121.6614888275356
2022-11-07 00:00:00+00:00,121.50706116912693
2022-11-08 00:00:00+00:00,117.94133211775903
2022-11-09 00:00:00+00:00,115.60098271747495
2022-11-10 00:00:00+00:00,116.13811174954832
2022-11-11 00:00:00+00:00,115.9734906709561
2022-11-12 00:00:00+00:00,116.08077577559419
2022-11-13 00:00:00+00:00,115.96926961765885
2022-11-14 00:00:00+00:00,116.00409330736106
2022-11-15 00:00:00+00:00,116.0431380503605
2022-11-16 00:00:00+00:00,115.9872090941721
2022-11-17 00:00:00+00:00,115.95836522997432
2022-11-18 00:00:00+00:00,115.96117926550582
2022-11-19 00:00:00+00:00,115.95414417667709
2022-11-20 00:00:00+00:00,115.69103185448267
2022-11-21 00:00:00+00:00,115.68646897311363
2022-11-22 00:00:00+00:00,115.68646897311363
2022-11-23 00:00:00+00:00,115.68646897311363
2022-11-24 00:00:00+00:00,115.68646897311363
2022-11-25 00:00:00+00:00,115.68646897311363
2022-11-26 00:00:00+00:00,115.68646897311363
2022-11-27 00:00:00+00:00,115.68646897311363
2022-11-28 00:00:00+00:00,115.68646897311363
2022-11-29 00:00:00+00:00,115.68646897311363
2022-11-30 00:00:00+00:00,115.68646897311363
2022-12-01 00:00:00+00:00,115.68646897311363
2022-12-02 00:00:00+00:00,115.68646897311363
2022-12-03 00:00:00+00:00,115.68646897311363
2022-12-04 00:00:00+00:00,115.68646897311363
2022-12-05 00:00:00+00:00,115.68646897311363
2022-12-06 00:00:00+00:00,115.68646897311363
2022-12-07 00:00:00+00:00,115.68646897311363
2022-12-08 00:00:00+00:00,115.68646897311363
2022-12-09 00:00:00+00:00,115.68646897311363
2022-12-10 00:00:00+00:00,115.68646897311363
2022-12-11 00:00:00+00:00,115.68646897311363
2022-12-12 00:00:00+00:00,115.68646897311363
2022-12-13 00:00:00+00:00,115.68646897311363
2022-12-14 00:00:00+00:00,115.68646897311363
2022-12-15 00:00:00+00:00,115.68646897311363
2022-12-16 00:00:00+00:00,115.68646897311363
2022-12-17 00:00:00+00:00,115.68646897311363
2022-12-18 00:00:00+00:00,115.68646897311363
2022-12-19 00:00:00+00:00,115.68646897311363
2022-12-20 00:00:00+00:00,115.68646897311363
2022-12-21 00:00:00+00:00,115.68646897311363
2022-12-22 00:00:00+00:00,115.68646897311363
2022-12-23 00:00:00+00:00,115.68646897311363
2022-12-24 00:00:00+00:00,115.68646897311363
2022-12-25 00:00:00+00:00,115.68646897311363
2022-12-26 00:00:00+00:00,115.68646897311363
2022-12-27 00:00:00+00:00,115.68646897311363
2022-12-28 00:00:00+00:00,115.68646897311363
2022-12-29 00:00:00+00:00,115.68646897311363
2022-12-30 00:00:00+00:00,115.68646897311363
2022-12-31 00:00:00+00:00,115.68646897311363
2023-01-01 00:00:00+00:00,115.68646897311363
2023-01-02 00:00:00+00:00,115.68646897311363
2023-01-03 00:00:00+00:00,115.68646897311363
2023-01-04 00:00:00+00:00,115.68646897311363
2023-01-05 00:00:00+00:00,115.68646897311363
2023-01-06 00:00:00+00:00,115.68646897311363
2023-01-07 00:00:00+00:00,115.68646897311363
2023-01-08 00:00:00+00:00,115.68646897311363
2023-01-09 00:00:00+00:00,115.68646897311363
2023-01-10 00:00:00+00:00,115.68646897311363
2023-01-11 00:00:00+00:00,115.68646897311363
2023-01-12 00:00:00+00:00,115.68646897311363
2023-01-13 00:00:00+00:00,117.07100861898684
2023-01-14 00:00:00+00:00,120.39543187538553
2023-01-15 00:00:00+00:00,120.02515479480131
2023-01-16 00:00:00+00:00,120.2526524323491
2023-01-17 00:00:00+00:00,120.02554115955742
2023-01-18 00:00:00+00:00,116.87259364176974
2023-01-19 00:00:00+00:00,118.79517335179446
2023-01-20 00:00:00+00:00,123.86246354627218
2023-01-21 00:00:00+00:00,123.1108371131703
2023-01-22 00:00:00+00:00,123.74267717020565
2023-01-23 00:00:00+00:00,124.76709884331902
2023-01-24 00:00:00+00:00,122.09004261490665
2023-01-25 00:00:00+00:00,124.5248075382722
2023-01-26 00:00:00+00:00,124.76454360733526
2023-01-27 00:00:00+00:00,126.93984646972858
2023-01-28 00:00:00+00:00,125.71211120559072
2023-01-29 00:00:00+00:00,128.69635689660862
2023-01-30 00:00:00+00:00,124.7299957012331
2023-01-31 00:00:00+00:00,126.1399264847057
2023-02-01 00:00:00+00:00,128.58012828013864
2023-02-02 00:00:00+00:00,128.92200840355727
2023-02-03 00:00:00+00:00,129.8401574682718
2023-02-04 00:00:00+00:00,129.40166884027187
2023-02-05 00:00:00+00:00,127.52585670119113
2023-02-06 00:00:00+00:00,126.23901886526768
2023-02-07 00:00:00+00:00,129.19775849459927
2023-02-08 00:00:00+00:00,127.58600159352633
2023-02-09 00:00:00+00:00,121.90024707481831
2023-02-10 00:00:00+00:00,120.97359160253752
2023-02-11 00:00:00+00:00,122.11322255778319
2023-02-12 00:00:00+00:00,121.48824961458227
2023-02-13 00:00:00+00:00,120.37744901140744
2023-02-14 00:00:00+00:00,122.64780160203036
2023-02-15 00:00:00+00:00,129.40802347917872
2023-02-16 00:00:00+00:00,125.48278998274525
2023-02-17 00:00:00+00:00,128.80985497843045
2023-02-18 00:00:00+00:00,129.3829223744633
2023-02-19 00:00:00+00:00,128.64208064768494
2023-02-20 00:00:00+00:00,131.1020770155481
2023-02-21 00:00:00+00:00,129.89189960450744
2023-02-22 00:00:00+00:00,128.7422357301144
2023-02-23 00:00:00+00:00,127.62003959821276
2023-02-24 00:00:00+00:00,124.52619954329596
2023-02-25 00:00:00+00:00,124.06822713278552
2023-02-26 00:00:00+00:00,125.9590038368364
2023-02-27 00:00:00+00:00,125.15227052309251
2023-02-28 00:00:00+00:00,123.32160969566188
2023-03-01 00:00:00+00:00,124.55313588973185
2023-03-02 00:00:00+00:00,123.4508356492607
2023-03-03 00:00:00+00:00,120.19125201642579
2023-03-04 00:00:00+00:00,119.22686367434893
2023-03-05 00:00:00+00:00,119.57959966353198
2023-03-06 00:00:00+00:00,119.49645361060045
2023-03-07 00:00:00+00:00,119.01236196657493
2023-03-08 00:00:00+00:00,118.47279212717842
2023-03-09 00:00:00+00:00,118.29434140401182
2023-03-10 00:00:00+00:00,118.28871190875368
2023-03-11 00:00:00+00:00,118.28871190875368
2023-03-12 00:00:00+00:00,118.28871190875368
2023-03-13 00:00:00+00:00,118.28871190875368
2023-03-14 00:00:00+00:00,118.28871190875368
2023-03-15 00:00:00+00:00,118.04074656129839
2023-03-16 00:00:00+00:00,118.0752540168867
2023-03-17 00:00:00+00:00,119.78089925945835
2023-03-18 00:00:00+00:00,118.92250459064084
2023-03-19 00:00:00+00:00,119.31509555486168
2023-03-20 00:00:00+00:00,118.78445318153685
2023-03-21 00:00:00+00:00,119.6417711154232
2023-03-22 00:00:00+00:00,117.83551184915378
2023-03-23 00:00:00+00:00,119.58816339279598
2023-03-24 00:00:00+00:00,117.9564727857593
2023-03-25 00:00:00+00:00,118.02743606837358
2023-03-26 00:00:00+00:00,119.04284256149364
2023-03-27 00:00:00+00:00,118.06855962667231
2023-03-28 00:00:00+00:00,120.01823674242675
2023-03-29 00:00:00+00:00,121.54339590919686
2023-03-30 00:00:00+00:00,122.16111560826144
2023-03-31 00:00:00+00:00,123.17567335159917
2023-04-01 00:00:00+00:00,122.7504796276348
2023-04-02 00:00:00+00:00,122.41889225933909
2023-04-03 00:00:00+00:00,122.58292645770928
2023-04-04 00:00:00+00:00,122.76941085408903
2023-04-05 00:00:00+00:00,123.28952697180004
2023-04-06 00:00:00+00:00,122.9167029795255
2023-04-07 00:00:00+00:00,122.90898337309025
2023-04-08 00:00:00+00:00,122.3569418293128
2023-04-09 00:00:00+00:00,122.9740941934612
2023-04-10 00:00:00+00:00,124.87203135631778
2023-04-11 00:00:00+00:00,125.38778186125151
2023-04-12 00:00:00+00:00,124.94298948274367
2023-04-13 00:00:00+00:00,126.26420046230974
2023-04-14 00:00:00+00:00,128.6727798257864
2023-04-15 00:00:00+00:00,128.72020724621345
2023-04-16 00:00:00+00:00,130.63414838743546
2023-04-17 00:00:00+00:00,129.06351095376235
2023-04-18 00:00:00+00:00,129.74346474961254
2023-04-19 00:00:00+00:00,125.72803329664275
2023-04-20 00:00:00+00:00,124.55555130610216
2023-04-21 00:00:00+00:00,122.28257135891434
2023-04-22 00:00:00+00:00,123.57673504957742
2023-04-23 00:00:00+00:00,122.52821917059663
2023-04-24 00:00:00+00:00,122.50045866502164
2023-04-25 00:00:00+00:00,124.51141723890693
2023-04-26 00:00:00+00:00,124.38776827188272
2023-04-27 00:00:00+00:00,125.59411286309705
2023-04-28 00:00:00+00:00,124.5762167333402
2023-04-29 00:00:00+00:00,124.1752521156451
2023-04-30 00:00:00+00:00,123.99548458927823
2023-05-01 00:00:00+00:00,122.93807030697569
2023-05-02 00:00:00+00:00,123.27648364810845
2023-05-03 00:00:00+00:00,123.88834014798323
2023-05-04 00:00:00+00:00,122.85562283698562
2023-05-05 00:00:00+00:00,124.44001953275442
2023-05-06 00:00:00+00:00,122.54994646277902
2023-05-07 00:00:00+00:00,122.28883559178495
2023-05-08 00:00:00+00:00,120.95555794418004
2023-05-09 00:00:00+00:00,120.52545231456851
2023-05-10 00:00:00+00:00,120.86415613081424
2023-05-11 00:00:00+00:00,119.93465025729081
2023-05-12 00:00:00+00:00,119.9284713345166
2023-05-13 00:00:00+00:00,119.9284713345166
2023-05-14 00:00:00+00:00,119.9284713345166
2023-05-15 00:00:00+00:00,119.9284713345166
2023-05-16 00:00:00+00:00,119.9284713345166
2023-05-17 00:00:00+00:00,119.9284713345166
2023-05-18 00:00:00+00:00,119.9284713345166
2023-05-19 00:00:00+00:00,119.9284713345166
2023-05-20 00:00:00+00:00,119.9284713345166
2023-05-21 00:00:00+00:00,119.9284713345166
2023-05-22 00:00:00+00:00,119.9284713345166
2023-05-23 00:00:00+00:00,120.03191027053172
2023-05-24 00:00:00+00:00,119.66267797817227
2023-05-25 00:00:00+00:00,119.63515755886597
2023-05-26 00:00:00+00:00,119.3301395782212
2023-05-27 00:00:00+00:00,119.72918565816248
2023-05-28 00:00:00+00:00,119.79110660160164
2023-05-29 00:00:00+00:00,119.49067535750793
2023-05-30 00:00:00+00:00,119.53654272301841
2023-05-31 00:00:00+00:00,119.28427221271072
2023-06-01 00:00:00+00:00,119.18795074513869
2023-06-02 00:00:00+00:00,120.97677800004784
2023-06-03 00:00:00+00:00,120.64234330758755
2023-06-04 00:00:00+00:00,120.96421422801001
2023-06-05 00:00:00+00:00,119.6180785688598
2023-06-06 00:00:00+00:00,120.10610042189313
2023-06-07 00:00:00+00:00,119.48329900860062
2023-06-08 00:00:00+00:00,119.75851442137125
2023-06-09 00:00:00+00:00,118.87304895199718
2023-06-10 00:00:00+00:00,117.57863168015545
2023-06-11 00:00:00+00:00,117.92241160646256
2023-06-12 00:00:00+00:00,118.01925102232372
2023-06-13 00:00:00+00:00,117.87883386932504
2023-06-14 00:00:00+00:00,116.92980759388574
2023-06-15 00:00:00+00:00,116.93222857928227
2023-06-16 00:00:00+00:00,116.82086325104194
2023-06-17 00:00:00+00:00,116.91286069611003
2023-06-18 00:00:00+00:00,117.0944346008497
2023-06-19 00:00:00+00:00,117.26148259321019
2023-06-20 00:00:00+00:00,117.23969372464143
2023-06-21 00:00:00+00:00,117.41884664398457
2023-06-22 00:00:00+00:00,117.05764208855022
2023-06-23 00:00:00+00:00,120.64392617969696
2023-06-24 00:00:00+00:00,122.31332250942445
2023-06-25 00:00:00+00:00,121.1748429166135
2023-06-26 00:00:00+00:00,122.74171257105411
2023-06-27 00:00:00+00:00,123.3433116150311
2023-06-28 00:00:00+00:00,121.68254929108105
2023-06-29 00:00:00+00:00,124.03619152237565
2023-06-30 00:00:00+00:00,128.94826268147486
2023-07-01 00:00:00+00:00,128.37943239172517
2023-07-02 00:00:00+00:00,128.61144205045628
2023-07-03 00:00:00+00:00,128.37762089685137
2023-07-04 00:00:00+00:00,126.44451040038163
2023-07-05 00:00:00+00:00,125.12451264874845
2023-07-06 00:00:00+00:00,123.5892197451018
2023-07-07 00:00:00+00:00,124.50748268278019
2023-07-08 00:00:00+00:00,123.7856374482224
2023-07-09 00:00:00+00:00,123.09214692229415
2023-07-10 00:00:00+00:00,124.02928171235118
2023-07-11 00:00:00+00:00,124.03362925748756
2023-07-12 00:00:00+00:00,124.2677512519995
2023-07-13 00:00:00+00:00,131.72419974197845
2023-07-14 00:00:00+00:00,129.72419643397117
