timestamp,open,high,low,close,volume,datetime
1775520000000,375.69,408.43,360.0,402.21,8454.36,2026-04-07
1775606400000,402.3,421.44,399.3,402.26,13370.64,2026-04-08
1775692800000,402.29,423.93,385.0,418.53,11891.42,2026-04-09
1775779200000,418.48,425.69,410.35,419.42,9244.12,2026-04-10
1775865600000,419.47,421.82,415.37,419.31,4030.7,2026-04-11
1775952000000,419.34,421.11,412.61,417.82,10878.21,2026-04-12
1776038400000,417.0,431.19,405.11,430.85,12386.42,2026-04-13
1776124800000,430.75,468.73,425.35,461.65,13456.26,2026-04-14
1776211200000,461.73,463.5,439.59,453.55,10124.84,2026-04-15
1776297600000,453.63,462.6,441.28,455.2,13133.17,2026-04-16
1776384000000,455.25,473.35,449.36,452.93,12855.44,2026-04-17
1776470400000,452.8,454.07,450.4,452.04,3592.31,2026-04-18
1776556800000,452.03,453.9,449.47,451.45,1988.87,2026-04-19
1776643200000,451.36,464.65,436.21,447.8,16467.96,2026-04-20
1776729600000,447.75,458.11,441.59,453.78,10681.03,2026-04-21
1776816000000,453.75,492.3,453.0,486.8,16692.59,2026-04-22
1776902400000,486.75,495.55,472.17,485.57,14071.74,2026-04-23
1776988800000,485.4,507.42,474.87,495.18,20051.52,2026-04-24
1777075200000,495.02,495.79,493.92,494.98,1271.66,2026-04-25
1777161600000,495.03,498.56,493.45,494.59,1469.36,2026-04-26
1777248000000,494.72,532.0,494.72,526.96,16586.46,2026-04-27
1777334400000,527.27,527.57,488.55,519.78,14997.42,2026-04-28
1777420800000,519.99,531.94,509.52,523.85,20697.66,2026-04-29
1777507200000,523.89,535.24,500.4,505.9,25259.49,2026-04-30
1777593600000,505.95,545.95,505.66,539.94,22671.48,2026-05-01
1777680000000,539.94,542.28,538.32,540.88,4770.18,2026-05-02
1777766400000,540.9,547.79,538.6,539.6,5036.17,2026-05-03
1777852800000,539.83,593.35,539.75,578.4,33346.32,2026-05-04
1777939200000,578.42,686.0,578.33,676.25,55340.51,2026-05-05
1778025600000,676.4,689.49,628.32,659.39,63647.04,2026-05-06
1778112000000,659.42,683.37,635.75,644.6,65312.52,2026-05-07
1778198400000,644.63,760.71,644.25,757.96,79900.06,2026-05-08
1778284800000,757.89,759.78,756.75,758.55,12493.37,2026-05-09
1778371200000,758.52,767.05,750.4,754.9,29731.58,2026-05-10
1778457600000,754.69,815.57,747.69,797.76,259356.08,2026-05-11
1778544000000,797.8,799.1,707.59,748.28,308103.0,2026-05-12
1778630400000,748.25,817.89,747.83,803.2,335996.21,2026-05-13
1778716800000,803.29,811.75,776.08,779.01,211957.81,2026-05-14
1778803200000,779.02,788.55,715.05,716.15,290571.62,2026-05-15
1778889600000,716.3,719.88,709.29,713.96,20544.92,2026-05-16
1778976000000,713.9,737.99,707.6,723.68,27672.85,2026-05-17
1779062400000,723.5,765.08,664.05,689.75,345034.08,2026-05-18
1779148800000,689.77,725.17,653.34,705.95,446738.16,2026-05-19
1779235200000,705.9,739.55,692.32,726.0,325952.93,2026-05-20
1779321600000,725.91,765.27,724.34,761.5,314659.85,2026-05-21
1779408000000,761.5,780.86,743.84,745.25,195071.44,2026-05-22
1779494400000,745.25,775.4,737.31,771.6,50648.5,2026-05-23
1779580800000,771.72,788.44,769.25,776.35,49014.53,2026-05-24
1779667200000,776.55,799.99,775.64,790.5,51223.55,2026-05-25
1779753600000,790.51,917.19,773.0,915.04,588251.34,2026-05-26
1779840000000,915.08,987.0,888.88,905.08,1678229.39,2026-05-27
1779926400000,905.12,949.87,880.25,935.91,945783.69,2026-05-28
1780012800000,935.88,980.73,929.38,955.18,607516.07,2026-05-29
