timestamp,open,high,low,close,volume,datetime
1770595200000,129.99,140.88,125.18,136.86,228978.29,2026-02-09
1770681600000,136.87,139.14,131.51,132.79,153996.4,2026-02-10
1770768000000,132.78,135.42,124.02,125.9,178254.01,2026-02-11
1770854400000,125.89,132.0,120.88,124.32,165733.82,2026-02-12
1770940800000,124.33,135.66,122.74,133.87,102169.13,2026-02-13
1771027200000,133.86,137.32,133.64,134.94,27108.03,2026-02-14
1771113600000,134.94,136.5,133.89,134.24,33495.84,2026-02-15
1771200000000,134.29,137.11,131.34,134.99,66262.61,2026-02-16
1771286400000,134.9,135.07,126.0,128.18,85165.24,2026-02-17
1771372800000,128.19,132.22,123.8,125.34,39573.58,2026-02-18
1771459200000,125.3,129.96,122.1,128.84,64061.87,2026-02-19
1771545600000,128.78,136.04,127.9,131.56,80367.25,2026-02-20
1771632000000,131.61,132.25,130.74,131.26,10985.31,2026-02-21
1771718400000,131.36,131.73,129.9,130.75,6589.8,2026-02-22
1771804800000,130.74,130.75,123.0,124.22,59407.37,2026-02-23
1771891200000,124.2,126.66,118.6,124.31,75120.13,2026-02-24
1771977600000,124.34,137.96,124.14,133.34,119439.76,2026-02-25
1772064000000,133.33,136.15,128.65,132.98,121744.55,2026-02-26
1772150400000,133.02,135.55,127.84,129.9,147495.46,2026-02-27
1772236800000,129.94,131.89,123.24,129.39,154782.41,2026-02-28
1772323200000,129.41,131.6,127.61,129.74,70005.53,2026-03-01
1772409600000,129.7,140.19,127.7,137.28,174498.07,2026-03-02
1772496000000,137.31,137.62,128.04,133.13,200085.7,2026-03-03
1772582400000,133.13,149.52,131.1,145.91,284725.11,2026-03-04
1772668800000,145.91,149.3,137.87,139.73,191423.96,2026-03-05
1772755200000,139.74,141.58,131.92,133.31,184363.63,2026-03-06
1772841600000,133.3,133.51,132.01,132.59,43749.98,2026-03-07
1772928000000,132.56,133.34,129.18,129.72,64634.09,2026-03-08
1773014400000,129.72,140.08,128.49,137.62,140068.7,2026-03-09
1773100800000,137.6,143.3,136.23,138.23,190518.8,2026-03-10
1773187200000,138.2,142.46,135.5,136.73,144199.89,2026-03-11
1773273600000,136.7,138.54,133.32,137.43,148696.26,2026-03-12
1773360000000,137.4,147.18,137.02,138.63,349081.67,2026-03-13
1773446400000,138.63,139.09,137.69,138.99,33252.11,2026-03-14
1773532800000,138.99,142.3,138.6,141.12,71000.38,2026-03-15
1773619200000,141.09,148.75,140.9,148.28,182103.83,2026-03-16
1773705600000,148.27,152.24,145.42,149.75,165733.47,2026-03-17
1773792000000,149.71,151.4,139.16,140.48,263089.31,2026-03-18
1773878400000,140.48,141.58,133.28,138.34,321415.4,2026-03-19
1773964800000,138.33,141.31,134.24,136.63,291238.16,2026-03-20
1774051200000,136.64,137.31,134.82,135.06,56634.11,2026-03-21
1774137600000,135.04,136.4,132.09,133.84,144978.99,2026-03-22
1774224000000,133.84,140.35,130.1,138.46,445104.47,2026-03-23
1774310400000,138.41,139.95,134.31,138.38,319878.8,2026-03-24
1774396800000,138.39,143.74,136.94,139.45,339337.1,2026-03-25
1774483200000,139.45,140.41,132.82,133.43,270999.82,2026-03-26
1774569600000,133.44,135.0,124.49,125.99,420213.86,2026-03-27
1774656000000,125.95,126.72,125.72,125.78,54377.91,2026-03-28
1774742400000,125.8,126.63,122.88,125.42,61074.71,2026-03-29
1774828800000,125.43,130.32,120.94,121.84,253894.63,2026-03-30
1774915200000,121.84,125.85,117.79,125.69,341908.92,2026-03-31
1775001600000,125.68,128.64,121.54,122.79,296516.03,2026-04-01
1775088000000,122.79,124.04,116.47,120.16,383864.16,2026-04-02
1775174400000,120.17,120.82,119.8,120.34,43552.19,2026-04-03
1775260800000,120.35,120.65,120.21,120.42,21879.53,2026-04-04
1775347200000,120.42,123.68,119.9,122.99,75821.34,2026-04-05
1775433600000,122.98,128.4,122.67,126.35,440998.34,2026-04-06
1775520000000,126.35,134.88,121.22,131.04,375333.61,2026-04-07
