timestamp,funding_rate,datetime
1737216000000,0.0024269,2025-01-18 16:00:00.000
1737230400000,0.00172785,2025-01-18 20:00:00.000
1737244800000,5e-05,2025-01-19 00:00:00.000
1737259200000,0.0009353,2025-01-19 04:00:00.000
1737273600000,0.00076532,2025-01-19 08:00:00.000
1737288000000,0.00265219,2025-01-19 12:00:00.000
1737302400000,0.00038979,2025-01-19 16:00:00.000
1737316800000,5e-05,2025-01-19 20:00:00.000
1737331200000,0.00069512,2025-01-20 00:00:00.000
1737345600000,0.00113388,2025-01-20 04:00:00.000
1737360000009,5e-05,2025-01-20 08:00:00.009
1737374400002,0.00018413,2025-01-20 12:00:00.002
1737388800000,5e-05,2025-01-20 16:00:00.000
1737403200001,0.0001807,2025-01-20 20:00:00.001
1737417600000,5e-05,2025-01-21 00:00:00.000
1737432000000,5.486e-05,2025-01-21 04:00:00.000
1737446400000,5e-05,2025-01-21 08:00:00.000
1737460800000,5e-05,2025-01-21 12:00:00.000
1737475200000,5e-05,2025-01-21 16:00:00.000
1737489600000,5e-05,2025-01-21 20:00:00.000
1737504000000,5e-05,2025-01-22 00:00:00.000
1737518400000,5e-05,2025-01-22 04:00:00.000
1737532800000,5e-05,2025-01-22 08:00:00.000
1737547200000,5e-05,2025-01-22 12:00:00.000
1737561600000,5e-05,2025-01-22 16:00:00.000
1737576000000,5e-05,2025-01-22 20:00:00.000
1737590400001,5e-05,2025-01-23 00:00:00.001
1737604800001,5e-05,2025-01-23 04:00:00.001
1737619200000,5e-05,2025-01-23 08:00:00.000
1737633600000,5e-05,2025-01-23 12:00:00.000
1737648000000,5e-05,2025-01-23 16:00:00.000
1737662400000,5e-05,2025-01-23 20:00:00.000
1737676800000,5e-05,2025-01-24 00:00:00.000
1737691200000,5e-05,2025-01-24 04:00:00.000
1737705600000,5e-05,2025-01-24 08:00:00.000
1737720000001,0.00025821,2025-01-24 12:00:00.001
1737734400000,0.00014336,2025-01-24 16:00:00.000
1737748800000,5e-05,2025-01-24 20:00:00.000
1737763200000,5.189e-05,2025-01-25 00:00:00.000
1737777600000,0.00010555,2025-01-25 04:00:00.000
1737792000000,0.00019143,2025-01-25 08:00:00.000
1737806400000,5e-05,2025-01-25 12:00:00.000
1737820800001,5e-05,2025-01-25 16:00:00.001
1737835200001,5e-05,2025-01-25 20:00:00.001
1737849600000,5e-05,2025-01-26 00:00:00.000
1737864000000,5e-05,2025-01-26 04:00:00.000
1737878400000,5e-05,2025-01-26 08:00:00.000
1737892800000,5e-05,2025-01-26 12:00:00.000
1737907200000,5e-05,2025-01-26 16:00:00.000
1737921600000,5e-05,2025-01-26 20:00:00.000
1737936000000,5e-05,2025-01-27 00:00:00.000
1737950400000,5e-05,2025-01-27 04:00:00.000
1737964800000,5e-05,2025-01-27 08:00:00.000
1737979200001,5e-05,2025-01-27 12:00:00.001
1737993600000,5e-05,2025-01-27 16:00:00.000
1738008000000,5e-05,2025-01-27 20:00:00.000
1738022400000,5e-05,2025-01-28 00:00:00.000
1738036800000,5e-05,2025-01-28 04:00:00.000
1738051200000,5e-05,2025-01-28 08:00:00.000
1738065600000,5e-05,2025-01-28 12:00:00.000
1738080000000,5e-05,2025-01-28 16:00:00.000
