timestamp,funding_rate,datetime
1733846400000,5e-05,2024-12-10 16:00:00.000
1733860800001,5e-05,2024-12-10 20:00:00.001
1733875200000,5e-05,2024-12-11 00:00:00.000
1733889600000,5e-05,2024-12-11 04:00:00.000
1733904000000,5e-05,2024-12-11 08:00:00.000
1733918400000,5e-05,2024-12-11 12:00:00.000
1733932800001,0.00034335,2024-12-11 16:00:00.001
1733947200000,0.00048564,2024-12-11 20:00:00.000
1733961600001,0.00048074,2024-12-12 00:00:00.001
1733976000000,0.00052868,2024-12-12 04:00:00.000
1733990400000,0.00018596,2024-12-12 08:00:00.000
1734004800000,5e-05,2024-12-12 12:00:00.000
1734019200001,0.0003923,2024-12-12 16:00:00.001
1734033600000,0.00032353,2024-12-12 20:00:00.000
1734048000000,0.00075747,2024-12-13 00:00:00.000
1734062400000,0.00019143,2024-12-13 04:00:00.000
1734076800000,0.00015709,2024-12-13 08:00:00.000
1734091200000,0.0004313,2024-12-13 12:00:00.000
1734105600001,5e-05,2024-12-13 16:00:00.001
1734120000001,5e-05,2024-12-13 20:00:00.001
1734134400000,0.00012785,2024-12-14 00:00:00.000
1734148800000,5e-05,2024-12-14 04:00:00.000
1734163200000,5e-05,2024-12-14 08:00:00.000
1734177600000,5e-05,2024-12-14 12:00:00.000
1734192000000,5e-05,2024-12-14 16:00:00.000
1734206400000,5e-05,2024-12-14 20:00:00.000
1734220800000,5e-05,2024-12-15 00:00:00.000
1734235200000,5e-05,2024-12-15 04:00:00.000
1734249600000,5e-05,2024-12-15 08:00:00.000
1734264000000,0.00034331,2024-12-15 12:00:00.000
1734278400000,0.00053698,2024-12-15 16:00:00.000
1734292800001,0.00056577,2024-12-15 20:00:00.001
1734307200000,0.00033599,2024-12-16 00:00:00.000
1734321600000,0.00017891,2024-12-16 04:00:00.000
1734336000001,0.00046139,2024-12-16 08:00:00.001
1734350400000,0.00030295,2024-12-16 12:00:00.000
1734364800000,0.0003755,2024-12-16 16:00:00.000
1734379200000,0.00108112,2024-12-16 20:00:00.000
1734393600000,0.00061077,2024-12-17 00:00:00.000
1734408000000,5e-05,2024-12-17 04:00:00.000
1734422400000,5e-05,2024-12-17 08:00:00.000
1734436800000,0.0001556,2024-12-17 12:00:00.000
1734451200000,5e-05,2024-12-17 16:00:00.000
1734465600000,5e-05,2024-12-17 20:00:00.000
1734480000000,5e-05,2024-12-18 00:00:00.000
1734494400000,5e-05,2024-12-18 04:00:00.000
1734508800000,0.0001724,2024-12-18 08:00:00.000
1734523200000,5e-05,2024-12-18 12:00:00.000
1734537600000,5e-05,2024-12-18 16:00:00.000
1734552000000,5e-05,2024-12-18 20:00:00.000
1734566400000,5e-05,2024-12-19 00:00:00.000
1734580800000,5e-05,2024-12-19 04:00:00.000
1734595200000,-0.00043714,2024-12-19 08:00:00.000
1734609600000,-4.279e-05,2024-12-19 12:00:00.000
1734624000000,-0.00016439,2024-12-19 16:00:00.000
1734638400000,5e-05,2024-12-19 20:00:00.000
1734652800000,5e-05,2024-12-20 00:00:00.000
1734667200001,5e-05,2024-12-20 04:00:00.001
1734681600001,5e-05,2024-12-20 08:00:00.001
1734696000000,5e-05,2024-12-20 12:00:00.000
1734710400014,5e-05,2024-12-20 16:00:00.014
1734724800000,5e-05,2024-12-20 20:00:00.000
1734739200000,5e-05,2024-12-21 00:00:00.000
1734753600000,-1.935e-05,2024-12-21 04:00:00.000
1734768000000,-0.00022211,2024-12-21 08:00:00.000
1734782400000,5e-05,2024-12-21 12:00:00.000
1734796800001,5e-05,2024-12-21 16:00:00.001
1734811200000,5e-05,2024-12-21 20:00:00.000
1734825600000,-1.614e-05,2024-12-22 00:00:00.000
1734840000000,-0.00014083,2024-12-22 04:00:00.000
1734854400000,-0.00014862,2024-12-22 08:00:00.000
1734868800000,-0.00061891,2024-12-22 12:00:00.000
1734883200000,-5.811e-05,2024-12-22 16:00:00.000
1734897600000,-0.0005171,2024-12-22 20:00:00.000
1734912000000,3.505e-05,2024-12-23 00:00:00.000
1734926400000,5e-05,2024-12-23 04:00:00.000
1734940800000,5e-05,2024-12-23 08:00:00.000
1734955200000,5e-05,2024-12-23 12:00:00.000
1734969600001,5e-05,2024-12-23 16:00:00.001
1734984000000,0.00076141,2024-12-23 20:00:00.000
1734998400000,0.00077097,2024-12-24 00:00:00.000
1735012800000,8.99e-05,2024-12-24 04:00:00.000
1735027200000,0.00043195,2024-12-24 08:00:00.000
1735041600000,0.00027822,2024-12-24 12:00:00.000
1735056000001,0.00034102,2024-12-24 16:00:00.001
1735070400000,0.00034179,2024-12-24 20:00:00.000
1735084800001,0.00029392,2024-12-25 00:00:00.001
1735099200001,5.598e-05,2024-12-25 04:00:00.001
1735113600000,5e-05,2024-12-25 08:00:00.000
1735128000000,0.00017593,2024-12-25 12:00:00.000
1735142400000,0.00024879,2024-12-25 16:00:00.000
