timestamp,funding_rate,datetime
1654070400011,0.0001,2022-06-01 08:00:00.011
1654099200000,-3.65e-05,2022-06-01 16:00:00.000
1654128000000,0.0001,2022-06-02 00:00:00.000
1654156800006,9.202e-05,2022-06-02 08:00:00.006
1654185600021,-6.937e-05,2022-06-02 16:00:00.021
1654214400016,-0.00022651,2022-06-03 00:00:00.016
1654243200016,-3.766e-05,2022-06-03 08:00:00.016
1654272000012,-0.00032651,2022-06-03 16:00:00.012
1654300800005,-3.121e-05,2022-06-04 00:00:00.005
1654329600000,-0.00022773,2022-06-04 08:00:00.000
1654358400007,-0.00013293,2022-06-04 16:00:00.007
1654387200005,0.0001,2022-06-05 00:00:00.005
1654416000015,2.105e-05,2022-06-05 08:00:00.015
1654444800000,-1.132e-05,2022-06-05 16:00:00.000
1654473600000,0.0001,2022-06-06 00:00:00.000
1654502400017,0.0001,2022-06-06 08:00:00.017
1654531200000,0.0001,2022-06-06 16:00:00.000
1654560000000,0.0001,2022-06-07 00:00:00.000
1654588800011,0.0001,2022-06-07 08:00:00.011
1654617600000,0.0001,2022-06-07 16:00:00.000
1654646400008,0.0001,2022-06-08 00:00:00.008
1654675200020,5.571e-05,2022-06-08 08:00:00.020
1654704000012,0.0001,2022-06-08 16:00:00.012
1654732800000,-6.404e-05,2022-06-09 00:00:00.000
1654761600000,-0.0003681,2022-06-09 08:00:00.000
1654790400000,2.012e-05,2022-06-09 16:00:00.000
1654819200009,-0.00010077,2022-06-10 00:00:00.009
1654848000000,2.936e-05,2022-06-10 08:00:00.000
1654876800006,-0.00147874,2022-06-10 16:00:00.006
1654905600018,-0.00034845,2022-06-11 00:00:00.018
1654934400014,1.846e-05,2022-06-11 08:00:00.014
1654963200000,7.783e-05,2022-06-11 16:00:00.000
1654992000015,2.23e-05,2022-06-12 00:00:00.015
1655020800019,-0.00020399,2022-06-12 08:00:00.019
1655049600010,-7.202e-05,2022-06-12 16:00:00.010
1655078400009,-5.175e-05,2022-06-13 00:00:00.009
1655107200000,-2.246e-05,2022-06-13 08:00:00.000
1655136000007,-0.00020773,2022-06-13 16:00:00.007
1655164800013,8.18e-06,2022-06-14 00:00:00.013
1655193600008,-1.49e-06,2022-06-14 08:00:00.008
1655222400006,1.612e-05,2022-06-14 16:00:00.006
1655251200000,-6.16e-05,2022-06-15 00:00:00.000
1655280000016,0.0001,2022-06-15 08:00:00.016
1655308800008,-8.325e-05,2022-06-15 16:00:00.008
1655337600009,-5.21e-05,2022-06-16 00:00:00.009
1655366400016,0.0001,2022-06-16 08:00:00.016
1655395200000,-0.00011542,2022-06-16 16:00:00.000
1655424000008,-0.00012889,2022-06-17 00:00:00.008
1655452800003,2.607e-05,2022-06-17 08:00:00.003
1655481600000,0.0001,2022-06-17 16:00:00.000
1655510400020,0.0001,2022-06-18 00:00:00.020
1655539200025,0.0001,2022-06-18 08:00:00.025
1655568000014,8.407e-05,2022-06-18 16:00:00.014
1655596800012,-0.00031308,2022-06-19 00:00:00.012
1655625600012,0.0001,2022-06-19 08:00:00.012
1655654400008,0.0001,2022-06-19 16:00:00.008
1655683200016,0.0001,2022-06-20 00:00:00.016
1655712000000,0.0001,2022-06-20 08:00:00.000
1655740800013,0.0001,2022-06-20 16:00:00.013
