timestamp,funding_rate,datetime
1756224000000,5e-05,2025-08-26 16:00:00.000
1756238400000,0.00134379,2025-08-26 20:00:00.000
1756252800003,0.00053419,2025-08-27 00:00:00.003
1756267200000,5e-05,2025-08-27 04:00:00.000
1756281600000,5e-05,2025-08-27 08:00:00.000
1756296000003,5e-05,2025-08-27 12:00:00.003
1756310400009,-0.00043314,2025-08-27 16:00:00.009
1756324800001,5e-05,2025-08-27 20:00:00.001
1756339200000,0.00025629,2025-08-28 00:00:00.000
1756353600000,5e-05,2025-08-28 04:00:00.000
1756368000005,0.00040729,2025-08-28 08:00:00.005
1756382400000,0.00061525,2025-08-28 12:00:00.000
1756396800004,0.00061903,2025-08-28 16:00:00.004
1756411200003,0.00043774,2025-08-28 20:00:00.003
1756425600000,5e-05,2025-08-29 00:00:00.000
1756440000008,6.494e-05,2025-08-29 04:00:00.008
1756454400000,0.00034061,2025-08-29 08:00:00.000
1756468800010,0.00073603,2025-08-29 12:00:00.010
1756483200005,0.00035047,2025-08-29 16:00:00.005
1756497600000,0.00059387,2025-08-29 20:00:00.000
1756512000000,0.00057725,2025-08-30 00:00:00.000
1756526400000,5e-05,2025-08-30 04:00:00.000
1756540800002,5e-05,2025-08-30 08:00:00.002
1756555200006,5e-05,2025-08-30 12:00:00.006
1756569600003,5e-05,2025-08-30 16:00:00.003
1756584000000,-0.00298949,2025-08-30 20:00:00.000
1756598400016,5e-05,2025-08-31 00:00:00.016
1756612800000,0.00046701,2025-08-31 04:00:00.000
1756627200000,0.00191117,2025-08-31 08:00:00.000
1756641600003,0.00056345,2025-08-31 12:00:00.003
1756656000001,0.00077682,2025-08-31 16:00:00.001
1756670400000,0.00103318,2025-08-31 20:00:00.000
1756684800000,0.00125073,2025-09-01 00:00:00.000
1756699200005,0.00184819,2025-09-01 04:00:00.005
1756713600000,0.00159528,2025-09-01 08:00:00.000
1756728000014,0.00080073,2025-09-01 12:00:00.014
1756742400001,0.00101601,2025-09-01 16:00:00.001
1756756800008,0.00116823,2025-09-01 20:00:00.008
1756771200000,0.00102448,2025-09-02 00:00:00.000
1756785600009,0.00100492,2025-09-02 04:00:00.009
1756800000005,0.00075943,2025-09-02 08:00:00.005
1756814400003,0.00052853,2025-09-02 12:00:00.003
1756828800007,0.00084135,2025-09-02 16:00:00.007
1756843200001,0.00033513,2025-09-02 20:00:00.001
1756857600006,0.00031478,2025-09-03 00:00:00.006
1756872000003,0.00045637,2025-09-03 04:00:00.003
1756886400002,0.00018226,2025-09-03 08:00:00.002
1756900800000,0.00010419,2025-09-03 12:00:00.000
1756915200002,6.495e-05,2025-09-03 16:00:00.002
1756929600006,0.00010104,2025-09-03 20:00:00.006
1756944000002,0.00048563,2025-09-04 00:00:00.002
1756958400000,0.00043628,2025-09-04 04:00:00.000
1756972800000,0.00048189,2025-09-04 08:00:00.000
1756987200002,0.00048154,2025-09-04 12:00:00.002
1757001600000,0.00018476,2025-09-04 16:00:00.000
1757016000000,0.0003632,2025-09-04 20:00:00.000
1757030400001,0.00054733,2025-09-05 00:00:00.001
1757044800000,7.758e-05,2025-09-05 04:00:00.000
1757059200006,0.00037813,2025-09-05 08:00:00.006
1757073600001,0.00059517,2025-09-05 12:00:00.001
1757088000000,0.00035228,2025-09-05 16:00:00.000
1757102400000,0.000228,2025-09-05 20:00:00.000
1757116800000,0.00032186,2025-09-06 00:00:00.000
1757131200000,0.00018241,2025-09-06 04:00:00.000
1757145600005,5e-05,2025-09-06 08:00:00.005
1757160000000,0.00098583,2025-09-06 12:00:00.000
1757174400000,0.00087686,2025-09-06 16:00:00.000
1757188800001,0.00099955,2025-09-06 20:00:00.001
1757203200000,0.00039051,2025-09-07 00:00:00.000
1757217600008,0.00036416,2025-09-07 04:00:00.008
1757232000000,0.00025184,2025-09-07 08:00:00.000
1757246400000,0.00025055,2025-09-07 12:00:00.000
1757260800000,5e-05,2025-09-07 16:00:00.000
1757275200003,0.00018864,2025-09-07 20:00:00.003
1757289600007,0.00020377,2025-09-08 00:00:00.007
1757304000008,0.00042741,2025-09-08 04:00:00.008
1757318400000,0.00083426,2025-09-08 08:00:00.000
1757332800005,0.00104857,2025-09-08 12:00:00.005
1757347200000,0.00178565,2025-09-08 16:00:00.000
1757361600001,0.00044845,2025-09-08 20:00:00.001
1757376000000,0.00084711,2025-09-09 00:00:00.000
1757390400000,0.00031792,2025-09-09 04:00:00.000
1757404800000,0.00034437,2025-09-09 08:00:00.000
1757419200004,0.00043157,2025-09-09 12:00:00.004
1757433600000,0.00037786,2025-09-09 16:00:00.000
1757448000000,0.00096714,2025-09-09 20:00:00.000
1757462400000,0.00070335,2025-09-10 00:00:00.000
1757476800001,0.00116511,2025-09-10 04:00:00.001
1757491200002,0.00058831,2025-09-10 08:00:00.002
1757505600004,0.00088966,2025-09-10 12:00:00.004
1757520000000,0.00107781,2025-09-10 16:00:00.000
1757534400007,0.00032382,2025-09-10 20:00:00.007
1757548800000,5e-05,2025-09-11 00:00:00.000
1757563200003,0.00011978,2025-09-11 04:00:00.003
1757577600000,5e-05,2025-09-11 08:00:00.000
1757592000005,5e-05,2025-09-11 12:00:00.005
1757606400001,0.00041425,2025-09-11 16:00:00.001
1757620800001,8.176e-05,2025-09-11 20:00:00.001
1757635200002,0.00038371,2025-09-12 00:00:00.002
1757649600004,0.00058142,2025-09-12 04:00:00.004
1757664000001,0.00016936,2025-09-12 08:00:00.001
1757678400001,5e-05,2025-09-12 12:00:00.001
1757692800005,0.00024801,2025-09-12 16:00:00.005
1757707200000,5.836e-05,2025-09-12 20:00:00.000
1757721600005,0.00026933,2025-09-13 00:00:00.005
1757736000002,5e-05,2025-09-13 04:00:00.002
1757750400002,0.00031892,2025-09-13 08:00:00.002
1757764800005,0.00060723,2025-09-13 12:00:00.005
1757779200000,5e-05,2025-09-13 16:00:00.000
1757793600001,0.00015178,2025-09-13 20:00:00.001
1757808000006,0.0011418,2025-09-14 00:00:00.006
1757822400001,0.00016303,2025-09-14 04:00:00.001
1757836800000,0.00021502,2025-09-14 08:00:00.000
1757851200004,0.00019841,2025-09-14 12:00:00.004
1757865600001,0.0006159,2025-09-14 16:00:00.001
1757880000000,8.436e-05,2025-09-14 20:00:00.000
1757894400006,9.612e-05,2025-09-15 00:00:00.006
1757908800000,0.00042548,2025-09-15 04:00:00.000
1757923200002,0.00038416,2025-09-15 08:00:00.002
1757937600003,0.00038169,2025-09-15 12:00:00.003
1757952000001,0.00032909,2025-09-15 16:00:00.001
1757966400001,0.00022264,2025-09-15 20:00:00.001
1757980800001,0.0001563,2025-09-16 00:00:00.001
1757995200000,5e-05,2025-09-16 04:00:00.000
1758009600000,5e-05,2025-09-16 08:00:00.000
1758024000002,5e-05,2025-09-16 12:00:00.002
1758038400000,5.37e-05,2025-09-16 16:00:00.000
1758052800004,0.00020289,2025-09-16 20:00:00.004
1758067200001,5e-05,2025-09-17 00:00:00.001
1758081600004,5e-05,2025-09-17 04:00:00.004
1758096000000,0.00023491,2025-09-17 08:00:00.000
1758110400000,0.00064882,2025-09-17 12:00:00.000
1758124800003,0.00016299,2025-09-17 16:00:00.003
1758139200000,0.00053717,2025-09-17 20:00:00.000
1758153600006,0.00032994,2025-09-18 00:00:00.006
1758168000001,0.00049549,2025-09-18 04:00:00.001
1758182400002,0.00024428,2025-09-18 08:00:00.002
1758196800000,0.00012008,2025-09-18 12:00:00.000
1758211200000,5e-05,2025-09-18 16:00:00.000
1758225600008,5e-05,2025-09-18 20:00:00.008
1758240000000,0.00037576,2025-09-19 00:00:00.000
1758254400003,0.0001557,2025-09-19 04:00:00.003
1758268800005,8.557e-05,2025-09-19 08:00:00.005
1758283200000,0.00039561,2025-09-19 12:00:00.000
1758297600000,0.00042433,2025-09-19 16:00:00.000
1758312000004,0.00052029,2025-09-19 20:00:00.004
1758326400000,0.00015762,2025-09-20 00:00:00.000
1758340800000,0.00024624,2025-09-20 04:00:00.000
1758355200000,0.00010079,2025-09-20 08:00:00.000
1758369600008,0.00017982,2025-09-20 12:00:00.008
1758384000002,0.00029951,2025-09-20 16:00:00.002
1758398400000,0.00042874,2025-09-20 20:00:00.000
1758412800000,5e-05,2025-09-21 00:00:00.000
1758427200002,0.0002575,2025-09-21 04:00:00.002
1758441600000,0.00059971,2025-09-21 08:00:00.000
1758456000002,0.00057249,2025-09-21 12:00:00.002
1758470400000,0.00052269,2025-09-21 16:00:00.000
1758484800000,0.00036435,2025-09-21 20:00:00.000
1758499200005,0.00030307,2025-09-22 00:00:00.005
1758513600000,5.447e-05,2025-09-22 04:00:00.000
1758528000003,5e-05,2025-09-22 08:00:00.003
1758542400005,5e-05,2025-09-22 12:00:00.005
1758556800000,0.00010641,2025-09-22 16:00:00.000
1758571200001,5e-05,2025-09-22 20:00:00.001
1758585600000,5e-05,2025-09-23 00:00:00.000
1758600000012,5e-05,2025-09-23 04:00:00.012
1758614400001,5e-05,2025-09-23 08:00:00.001
1758628800000,5e-05,2025-09-23 12:00:00.000
1758643200000,5e-05,2025-09-23 16:00:00.000
1758657600001,5e-05,2025-09-23 20:00:00.001
1758672000003,5e-05,2025-09-24 00:00:00.003
1758686400000,5e-05,2025-09-24 04:00:00.000
1758700800001,5e-05,2025-09-24 08:00:00.001
1758715200001,0.0002122,2025-09-24 12:00:00.001
1758729600002,5e-05,2025-09-24 16:00:00.002
1758744000001,8.419e-05,2025-09-24 20:00:00.001
1758758400000,5e-05,2025-09-25 00:00:00.000
1758772800000,5e-05,2025-09-25 04:00:00.000
1758787200001,0.000177,2025-09-25 08:00:00.001
1758801600000,5e-05,2025-09-25 12:00:00.000
1758816000000,0.00039127,2025-09-25 16:00:00.000
1758830400000,0.0002984,2025-09-25 20:00:00.000
1758844800000,0.00043098,2025-09-26 00:00:00.000
1758859200002,0.00010846,2025-09-26 04:00:00.002
1758873600000,0.00058059,2025-09-26 08:00:00.000
1758888000000,0.00039304,2025-09-26 12:00:00.000
1758902400008,0.00034975,2025-09-26 16:00:00.008
1758916800005,0.00016572,2025-09-26 20:00:00.005
1758931200000,5e-05,2025-09-27 00:00:00.000
1758945600000,5e-05,2025-09-27 04:00:00.000
1758960000010,8.919e-05,2025-09-27 08:00:00.010
1758974400003,0.00044421,2025-09-27 12:00:00.003
1758988800003,0.00045118,2025-09-27 16:00:00.003
1759003200002,0.00065819,2025-09-27 20:00:00.002
1759017600000,0.00063741,2025-09-28 00:00:00.000
1759032000002,0.00046038,2025-09-28 04:00:00.002
1759046400000,0.00045226,2025-09-28 08:00:00.000
1759060800000,0.00050882,2025-09-28 12:00:00.000
1759075200000,0.00069608,2025-09-28 16:00:00.000
1759089600004,0.00042388,2025-09-28 20:00:00.004
1759104000000,0.00044859,2025-09-29 00:00:00.000
1759118400000,0.0001732,2025-09-29 04:00:00.000
1759132800002,0.00022186,2025-09-29 08:00:00.002
1759147200000,6.699e-05,2025-09-29 12:00:00.000
1759161600001,0.00022078,2025-09-29 16:00:00.001
1759176000000,5e-05,2025-09-29 20:00:00.000
1759190400002,5e-05,2025-09-30 00:00:00.002
1759204800000,0.0002318,2025-09-30 04:00:00.000
1759219200005,0.00026729,2025-09-30 08:00:00.005
1759233600000,0.0002262,2025-09-30 12:00:00.000
1759248000000,0.00013919,2025-09-30 16:00:00.000
1759262400000,0.00013821,2025-09-30 20:00:00.000
1759276800000,0.00012193,2025-10-01 00:00:00.000
1759291200008,0.0001894,2025-10-01 04:00:00.008
1759305600000,9.571e-05,2025-10-01 08:00:00.000
1759320000007,0.00076796,2025-10-01 12:00:00.007
1759334400000,0.00029494,2025-10-01 16:00:00.000
1759348800001,0.00025664,2025-10-01 20:00:00.001
1759363200000,5e-05,2025-10-02 00:00:00.000
1759377600001,0.00040733,2025-10-02 04:00:00.001
1759392000013,0.0004021,2025-10-02 08:00:00.013
1759406400000,0.00024355,2025-10-02 12:00:00.000
1759420800000,0.00089635,2025-10-02 16:00:00.000
1759435200000,0.00057022,2025-10-02 20:00:00.000
1759449600006,0.00021311,2025-10-03 00:00:00.006
1759464000000,0.00030023,2025-10-03 04:00:00.000
1759478400006,0.00028599,2025-10-03 08:00:00.006
1759492800000,0.00020566,2025-10-03 12:00:00.000
1759507200000,0.00032495,2025-10-03 16:00:00.000
1759521600002,0.00078077,2025-10-03 20:00:00.002
1759536000001,0.00018286,2025-10-04 00:00:00.001
1759550400006,0.00043113,2025-10-04 04:00:00.006
1759564800000,0.0003472,2025-10-04 08:00:00.000
1759579200000,0.00049766,2025-10-04 12:00:00.000
1759593600000,9.983e-05,2025-10-04 16:00:00.000
1759608000003,0.00013623,2025-10-04 20:00:00.003
1759622400000,0.00046262,2025-10-05 00:00:00.000
1759636800000,0.00036101,2025-10-05 04:00:00.000
1759651200003,0.00083032,2025-10-05 08:00:00.003
1759665600000,0.00070614,2025-10-05 12:00:00.000
1759680000009,0.00056986,2025-10-05 16:00:00.009
1759694400004,0.00080168,2025-10-05 20:00:00.004
1759708800004,0.00044292,2025-10-06 00:00:00.004
1759723200003,0.00039486,2025-10-06 04:00:00.003
1759737600002,0.00092688,2025-10-06 08:00:00.002
1759752000000,0.00076258,2025-10-06 12:00:00.000
1759766400004,0.00081667,2025-10-06 16:00:00.004
1759780800002,0.00048856,2025-10-06 20:00:00.002
1759795200000,0.00057389,2025-10-07 00:00:00.000
1759809600001,0.00154031,2025-10-07 04:00:00.001
1759824000003,0.00146203,2025-10-07 08:00:00.003
1759838400005,0.00037205,2025-10-07 12:00:00.005
1759852800000,0.00056816,2025-10-07 16:00:00.000
1759867200002,0.00018982,2025-10-07 20:00:00.002
1759881600000,0.00023891,2025-10-08 00:00:00.000
1759896000002,0.00026898,2025-10-08 04:00:00.002
1759910400006,0.00037151,2025-10-08 08:00:00.006
1759924800003,0.00022952,2025-10-08 12:00:00.003
1759939200002,0.00027539,2025-10-08 16:00:00.002
1759953600000,0.00039916,2025-10-08 20:00:00.000
1759968000001,0.00033894,2025-10-09 00:00:00.001
1759982400003,0.00041046,2025-10-09 04:00:00.003
1759996800000,0.00093113,2025-10-09 08:00:00.000
1760011200002,0.00045999,2025-10-09 12:00:00.002
1760025600000,0.00058389,2025-10-09 16:00:00.000
1760040000010,0.00060626,2025-10-09 20:00:00.010
1760054400005,0.00048334,2025-10-10 00:00:00.005
1760068800001,0.00033587,2025-10-10 04:00:00.001
1760083200002,0.0004629,2025-10-10 08:00:00.002
1760097600004,0.00068297,2025-10-10 12:00:00.004
1760112000014,0.00053443,2025-10-10 16:00:00.014
1760126400003,0.00050856,2025-10-10 20:00:00.003
1760140800000,0.00156377,2025-10-11 00:00:00.000
1760155200000,0.00077182,2025-10-11 04:00:00.000
1760169600003,0.00045007,2025-10-11 08:00:00.003
1760184000003,0.00016758,2025-10-11 12:00:00.003
1760198400000,0.00081585,2025-10-11 16:00:00.000
