timestamp,funding_rate,datetime
1779091200001,0.0,2026-05-18 08:00:00.001
1779120000001,0.00158404,2026-05-18 16:00:00.001
1779148800001,0.00073332,2026-05-19 00:00:00.001
1779177600001,0.00146969,2026-05-19 08:00:00.001
1779206400000,0.00062712,2026-05-19 16:00:00.000
1779235200000,0.00079688,2026-05-20 00:00:00.000
1779264000000,0.00062172,2026-05-20 08:00:00.000
1779292800000,0.00044367,2026-05-20 16:00:00.000
1779321600000,0.00052175,2026-05-21 00:00:00.000
1779350400001,0.00066495,2026-05-21 08:00:00.001
1779379200001,0.0,2026-05-21 16:00:00.001
1779408000001,0.00137421,2026-05-22 00:00:00.001
1779436800001,0.00047082,2026-05-22 08:00:00.001
1779465600001,0.00017048,2026-05-22 16:00:00.001
1779494400001,3.001e-05,2026-05-23 00:00:00.001
1779523200001,-0.0004251,2026-05-23 08:00:00.001
1779552000001,0.00081116,2026-05-23 16:00:00.001
1779580800001,0.00170571,2026-05-24 00:00:00.001
1779609600001,0.0,2026-05-24 08:00:00.001
1779638400001,0.0010136,2026-05-24 16:00:00.001
1779667200001,0.0,2026-05-25 00:00:00.001
1779696000001,0.00058857,2026-05-25 08:00:00.001
1779724800001,0.0,2026-05-25 16:00:00.001
1779753600001,-0.00079916,2026-05-26 00:00:00.001
1779782400001,0.00026602,2026-05-26 08:00:00.001
1779811200001,0.00032651,2026-05-26 16:00:00.001
1779840000001,0.0,2026-05-27 00:00:00.001
1779868800001,0.00065648,2026-05-27 08:00:00.001
1779897600001,0.0,2026-05-27 16:00:00.001
1779926400001,-0.00021327,2026-05-28 00:00:00.001
1779955200001,0.0,2026-05-28 08:00:00.001
1779984000001,0.00035388,2026-05-28 16:00:00.001
1780012800001,0.0,2026-05-29 00:00:00.001
1780041600001,0.0,2026-05-29 08:00:00.001
1780070400001,0.0,2026-05-29 16:00:00.001
1780099200001,0.00015776,2026-05-30 00:00:00.001
1780128000001,0.0,2026-05-30 08:00:00.001
1780156800001,1.927e-05,2026-05-30 16:00:00.001
1780185600001,0.0007479,2026-05-31 00:00:00.001
1780214400001,0.0,2026-05-31 08:00:00.001
1780243200001,0.0004097,2026-05-31 16:00:00.001
1780272000001,-0.00047448,2026-06-01 00:00:00.001
1780300800001,0.00067334,2026-06-01 08:00:00.001
1780329600001,0.00010873,2026-06-01 16:00:00.001
1780358400001,0.0,2026-06-02 00:00:00.001
1780387200001,0.00057904,2026-06-02 08:00:00.001
1780416000001,0.00016534,2026-06-02 16:00:00.001
1780444800001,1.158e-05,2026-06-03 00:00:00.001
1780473600001,0.00115207,2026-06-03 08:00:00.001
1780502400001,5.593e-05,2026-06-03 16:00:00.001
1780531200001,0.0,2026-06-04 00:00:00.001
1780560000001,0.0,2026-06-04 08:00:00.001
1780588800001,0.00037032,2026-06-04 16:00:00.001
1780617600001,0.0,2026-06-05 00:00:00.001
1780646400001,0.0004209,2026-06-05 08:00:00.001
1780675200001,0.000451,2026-06-05 16:00:00.001
1780704000001,0.0,2026-06-06 00:00:00.001
1780732800001,0.0,2026-06-06 08:00:00.001
1780761600001,0.0,2026-06-06 16:00:00.001
1780790400002,0.00018851,2026-06-07 00:00:00.002
1780819200001,0.00096761,2026-06-07 08:00:00.001
