timestamp,funding_rate,datetime
1705766400000,0.00054476,2024-01-20 16:00:00.000
1705780800000,0.0003023,2024-01-20 20:00:00.000
1705795200000,0.00059476,2024-01-21 00:00:00.000
1705809600000,5e-05,2024-01-21 04:00:00.000
1705824000000,0.0001701,2024-01-21 08:00:00.000
1705838400000,5e-05,2024-01-21 12:00:00.000
1705852800000,7.692e-05,2024-01-21 16:00:00.000
1705867200000,0.00022007,2024-01-21 20:00:00.000
1705881600000,0.00081537,2024-01-22 00:00:00.000
1705896000001,0.0015135,2024-01-22 04:00:00.001
1705910400000,0.00035048,2024-01-22 08:00:00.000
1705924800000,0.00019045,2024-01-22 12:00:00.000
1705939200000,0.00050797,2024-01-22 16:00:00.000
1705953600000,0.00121482,2024-01-22 20:00:00.000
1705968000000,0.00056648,2024-01-23 00:00:00.000
1705982400000,5e-05,2024-01-23 04:00:00.000
1705996800000,0.00016324,2024-01-23 08:00:00.000
1706011200000,0.00057203,2024-01-23 12:00:00.000
1706025600000,5e-05,2024-01-23 16:00:00.000
1706040000000,5e-05,2024-01-23 20:00:00.000
1706054400000,-8.32e-05,2024-01-24 00:00:00.000
1706068800000,5e-05,2024-01-24 04:00:00.000
1706083200000,5e-05,2024-01-24 08:00:00.000
1706097600000,5e-05,2024-01-24 12:00:00.000
1706112000000,5e-05,2024-01-24 16:00:00.000
1706126400000,0.00027171,2024-01-24 20:00:00.000
1706140800000,0.00011192,2024-01-25 00:00:00.000
1706155200000,0.00022758,2024-01-25 04:00:00.000
1706169600001,5e-05,2024-01-25 08:00:00.001
1706184000000,6.22e-05,2024-01-25 12:00:00.000
1706198400000,0.00035079,2024-01-25 16:00:00.000
1706212800000,0.00031166,2024-01-25 20:00:00.000
1706227200001,0.0005468,2024-01-26 00:00:00.001
1706241600001,0.00048183,2024-01-26 04:00:00.001
1706256000000,0.00012531,2024-01-26 08:00:00.000
1706270400000,0.00011016,2024-01-26 12:00:00.000
1706284800000,0.00010491,2024-01-26 16:00:00.000
1706299200000,0.00035608,2024-01-26 20:00:00.000
1706313600000,5.783e-05,2024-01-27 00:00:00.000
1706328000000,6.119e-05,2024-01-27 04:00:00.000
1706342400000,5e-05,2024-01-27 08:00:00.000
1706356800000,0.00025688,2024-01-27 12:00:00.000
1706371200000,0.00043387,2024-01-27 16:00:00.000
1706385600000,0.00076931,2024-01-27 20:00:00.000
1706400000000,0.00071797,2024-01-28 00:00:00.000
1706414400000,0.0003798,2024-01-28 04:00:00.000
1706428800000,0.00060246,2024-01-28 08:00:00.000
1706443200000,0.00027517,2024-01-28 12:00:00.000
1706457600000,5e-05,2024-01-28 16:00:00.000
1706472000000,0.00017683,2024-01-28 20:00:00.000
1706486400000,0.00022683,2024-01-29 00:00:00.000
1706500800001,5e-05,2024-01-29 04:00:00.001
1706515200001,9.002e-05,2024-01-29 08:00:00.001
1706529600000,5e-05,2024-01-29 12:00:00.000
1706544000000,5e-05,2024-01-29 16:00:00.000
1706558400000,5e-05,2024-01-29 20:00:00.000
1706572800000,5e-05,2024-01-30 00:00:00.000
1706587200000,5e-05,2024-01-30 04:00:00.000
1706601600000,5e-05,2024-01-30 08:00:00.000
1706616000000,5e-05,2024-01-30 12:00:00.000
1706630400001,5e-05,2024-01-30 16:00:00.001
1706644800000,7.634e-05,2024-01-30 20:00:00.000
1706659200000,5e-05,2024-01-31 00:00:00.000
1706673600001,0.00011805,2024-01-31 04:00:00.001
1706688000000,5e-05,2024-01-31 08:00:00.000
1706702400000,5.434e-05,2024-01-31 12:00:00.000
1706716800000,0.00030452,2024-01-31 16:00:00.000
1706731200000,7.448e-05,2024-01-31 20:00:00.000
1706745600000,0.00069973,2024-02-01 00:00:00.000
1706760000000,0.0004933,2024-02-01 04:00:00.000
1706774400000,0.00019414,2024-02-01 08:00:00.000
1706788800000,0.00043776,2024-02-01 12:00:00.000
1706803200002,0.00019619,2024-02-01 16:00:00.002
