timestamp,funding_rate,datetime
1778054400001,0.0,2026-05-06 08:00:00.001
1778083200001,0.00180589,2026-05-06 16:00:00.001
1778112000002,0.00105868,2026-05-07 00:00:00.002
1778140800001,0.00109678,2026-05-07 08:00:00.001
1778169600001,0.00030894,2026-05-07 16:00:00.001
1778198400001,0.00043235,2026-05-08 00:00:00.001
1778227200001,0.00023541,2026-05-08 08:00:00.001
1778256000001,0.00054582,2026-05-08 16:00:00.001
1778284800001,0.00045644,2026-05-09 00:00:00.001
1778313600001,0.00067396,2026-05-09 08:00:00.001
1778342400001,0.00050705,2026-05-09 16:00:00.001
1778371200002,0.0009695,2026-05-10 00:00:00.002
1778400000001,0.00343747,2026-05-10 08:00:00.001
1778428800001,0.00417151,2026-05-10 16:00:00.001
1778457600002,-0.00105386,2026-05-11 00:00:00.002
1778486400001,0.00067252,2026-05-11 08:00:00.001
1778515200001,0.0008607,2026-05-11 16:00:00.001
1778544000001,0.00055991,2026-05-12 00:00:00.001
1778572800001,0.00037959,2026-05-12 08:00:00.001
1778601600001,0.00072331,2026-05-12 16:00:00.001
1778630400002,0.00020809,2026-05-13 00:00:00.002
1778659200001,0.00069069,2026-05-13 08:00:00.001
1778688000001,0.00079407,2026-05-13 16:00:00.001
1778716800001,0.00031255,2026-05-14 00:00:00.001
1778745600001,0.00033724,2026-05-14 08:00:00.001
1778774400001,4.541e-05,2026-05-14 16:00:00.001
1778803200002,0.000293,2026-05-15 00:00:00.002
1778832000001,0.00016756,2026-05-15 08:00:00.001
1778860800001,0.00013966,2026-05-15 16:00:00.001
1778889600001,0.00031163,2026-05-16 00:00:00.001
1778918400001,0.0,2026-05-16 08:00:00.001
1778947200001,0.0,2026-05-16 16:00:00.001
1778976000001,0.0,2026-05-17 00:00:00.001
1779004800001,0.0,2026-05-17 08:00:00.001
1779033600001,0.0,2026-05-17 16:00:00.001
1779062400001,-5.13e-06,2026-05-18 00:00:00.001
1779091200001,0.00025622,2026-05-18 08:00:00.001
1779120000001,0.00036159,2026-05-18 16:00:00.001
1779148800001,0.00051024,2026-05-19 00:00:00.001
1779177600001,0.00023254,2026-05-19 08:00:00.001
1779206400000,0.00021354,2026-05-19 16:00:00.000
1779235200000,0.00032909,2026-05-20 00:00:00.000
1779264000000,0.00028383,2026-05-20 08:00:00.000
1779292800000,0.0002022,2026-05-20 16:00:00.000
1779321600000,0.0,2026-05-21 00:00:00.000
1779350400001,0.0,2026-05-21 08:00:00.001
1779379200001,3.966e-05,2026-05-21 16:00:00.001
1779408000001,6.66e-05,2026-05-22 00:00:00.001
1779436800001,0.0,2026-05-22 08:00:00.001
1779465600001,7.583e-05,2026-05-22 16:00:00.001
1779494400001,0.0,2026-05-23 00:00:00.001
1779523200001,0.0,2026-05-23 08:00:00.001
1779552000001,0.00049987,2026-05-23 16:00:00.001
1779580800001,0.00067323,2026-05-24 00:00:00.001
1779609600001,0.0,2026-05-24 08:00:00.001
1779638400001,-0.00021049,2026-05-24 16:00:00.001
1779667200001,0.0,2026-05-25 00:00:00.001
1779696000001,0.0,2026-05-25 08:00:00.001
1779724800001,0.0,2026-05-25 16:00:00.001
1779753600001,0.0,2026-05-26 00:00:00.001
1779782400001,0.0,2026-05-26 08:00:00.001
1779811200001,0.0,2026-05-26 16:00:00.001
1779840000001,0.0,2026-05-27 00:00:00.001
1779868800001,2.708e-05,2026-05-27 08:00:00.001
1779897600001,6.522e-05,2026-05-27 16:00:00.001
1779926400001,0.0,2026-05-28 00:00:00.001
1779955200001,0.0,2026-05-28 08:00:00.001
1779984000001,0.00015238,2026-05-28 16:00:00.001
1780012800001,0.00010506,2026-05-29 00:00:00.001
1780041600001,0.0,2026-05-29 08:00:00.001
1780070400001,0.0,2026-05-29 16:00:00.001
1780099200001,0.0,2026-05-30 00:00:00.001
1780128000001,0.0,2026-05-30 08:00:00.001
1780156800001,0.0,2026-05-30 16:00:00.001
1780185600001,3.833e-05,2026-05-31 00:00:00.001
1780214400001,6.414e-05,2026-05-31 08:00:00.001
1780243200001,0.0,2026-05-31 16:00:00.001
1780272000001,-0.0001962,2026-06-01 00:00:00.001
1780300800001,0.00011074,2026-06-01 08:00:00.001
1780329600001,0.00035326,2026-06-01 16:00:00.001
1780358400001,0.00016784,2026-06-02 00:00:00.001
1780387200001,0.00055097,2026-06-02 08:00:00.001
1780416000001,0.0004301,2026-06-02 16:00:00.001
1780444800001,0.0,2026-06-03 00:00:00.001
1780473600001,0.0003024,2026-06-03 08:00:00.001
1780502400001,0.00020363,2026-06-03 16:00:00.001
1780531200001,0.00014614,2026-06-04 00:00:00.001
1780560000001,0.0005471,2026-06-04 08:00:00.001
1780588800001,0.0,2026-06-04 16:00:00.001
1780617600001,0.0,2026-06-05 00:00:00.001
1780646400001,0.0,2026-06-05 08:00:00.001
1780675200001,0.0,2026-06-05 16:00:00.001
1780704000001,0.0,2026-06-06 00:00:00.001
1780732800001,-0.00111049,2026-06-06 08:00:00.001
1780761600001,0.00020091,2026-06-06 16:00:00.001
1780790400002,0.0,2026-06-07 00:00:00.002
1780819200001,0.0,2026-06-07 08:00:00.001
